anchor_day,TPR,FPR,V_d
1120,0.25,0.0,-0.02083283227143249
1121,0.25,0.0,-0.032037329259822576
1122,0.25,0.0,-0.33923499945857094
1123,0.25,0.0,-0.8027919069034343
1124,0.25,0.0,-0.5070441238295721
1125,0.25,0.0,-1.1273244603166575
1126,0.25,0.0,-1.2255612321805276
1127,0.25,0.0,-0.9829249039629595
1128,0.25,0.0,-1.1768373960711387
1129,0.25,0.0,-1.3185530668121481
1130,0.25,0.0,-0.9674243578839982
1131,0.25,0.0,-0.8681931567562742
1132,0.25,0.0,0.0
1133,0.25,0.0,-1.798373857147487
1134,0.25,0.0,-0.43950174913160495
1136,0.25,0.0,-1.794088053715562
1137,0.25,0.0,-1.4221684089958855
1138,0.25,0.0,-1.4512846613728216
1139,0.25,0.0,-1.5216721103595796
1140,0.25,0.0,0.0
1141,0.25,0.0,-1.2143337553433975
1142,0.25,0.0,-1.2852205051295365
1143,0.25,0.0,0.0
1144,0.25,0.0,-2.3845023322663494
1145,0.25,0.0,-2.488828412059753
1146,0.25,0.0,0.0
45,0.25,0.05,0.8674964398287814
46,0.25,0.05,-0.028977968142827486
47,0.25,0.05,-1.0919620585431802
49,0.25,0.05,0.7770357946438364
50,0.25,0.05,-0.6955887249407837
51,0.25,0.05,-1.5084606687831068
52,0.25,0.05,-1.3464028032139517
53,0.25,0.05,3.257740703721101
54,0.25,0.05,-1.702537711814291
56,0.25,0.05,-1.4070864598050308
58,0.25,0.05,1.6893838208036842
59,0.25,0.05,-1.6241683750165654
60,0.25,0.05,5.046792677469506
65,0.25,0.05,0.930474157488246
66,0.25,0.05,-0.20864936922676014
70,0.25,0.05,-0.5581900710823855
71,0.25,0.05,4.024329720161238
72,0.25,0.05,4.971757070907796
73,0.25,0.05,-1.1202753801261127
74,0.25,0.05,0.042966430095579156
75,0.25,0.05,-0.39138560960280155
76,0.25,0.05,-0.8193332293501049
77,0.25,0.05,-1.5308595154045943
78,0.25,0.05,-0.7749827579099233
79,0.25,0.05,-1.0087217283265901
80,0.25,0.05,-2.0167620787361384
81,0.25,0.05,-1.9462008249569225
83,0.25,0.05,-1.4719632420178812
86,0.25,0.05,-2.4698956637183165
87,0.25,0.05,-2.516493136167349
88,0.25,0.05,-3.650952701063163
89,0.25,0.05,-0.9597274265693447
90,0.25,0.05,-2.3068739617726806
91,0.25,0.05,-1.7732549729267864
92,0.25,0.05,-1.023186027579889
93,0.25,0.05,-0.48819445556420593
96,0.25,0.05,-0.5333480036997608
99,0.25,0.05,-0.1912393363369409
102,0.25,0.05,-0.6248624334774897
106,0.25,0.05,-1.5365990891617152
109,0.25,0.05,-3.9554036643713064
115,0.25,0.05,-1.3771564468949298
118,0.25,0.05,2.0826865992650596
119,0.25,0.05,0.8355916188565155
135,0.25,0.05,-1.1795655645451404
144,0.25,0.05,-0.39134074941344715
148,0.25,0.05,-3.4809459521463584
150,0.25,0.05,0.10743134768882533
155,0.25,0.05,-1.7295000826682254
157,0.25,0.05,-0.4747762002178335
158,0.25,0.05,-0.8552144234070878
164,0.25,0.05,-3.043049277919354
165,0.25,0.05,-0.6115568287982702
166,0.25,0.05,2.363021803100316
167,0.25,0.05,0.11216362350735826
168,0.25,0.05,0.39713292001194433
169,0.25,0.05,1.6443268473755466
172,0.25,0.05,2.6486757234874703
173,0.25,0.05,2.453155932647888
174,0.25,0.05,0.35555765446278886
178,0.25,0.05,-0.4553870967110187
179,0.25,0.05,-0.6737091422243014
180,0.25,0.05,-0.5394978944105986
181,0.25,0.05,1.4656067905563728
182,0.25,0.05,-0.174743149921198
183,0.25,0.05,3.3006844999167226
186,0.25,0.05,0.2976043856438957
187,0.25,0.05,-0.18162542067537873
188,0.25,0.05,-0.860494370344482
189,0.25,0.05,3.1314966596103346
190,0.25,0.05,0.7118936850714052
191,0.25,0.05,-0.6128977695637863
192,0.25,0.05,1.7919327619782044
193,0.25,0.05,-0.9636091547976948
194,0.25,0.05,0.47804815827010044
195,0.25,0.05,0.3973614355802449
196,0.25,0.05,0.14917533725357193
197,0.25,0.05,-1.0694976601288035
198,0.25,0.05,-0.2693021481471136
199,0.25,0.05,-0.8443927668667489
200,0.25,0.05,1.4015960370547058
201,0.25,0.05,3.3435236455725885
202,0.25,0.05,3.7048818298480257
204,0.25,0.05,-1.8980785951022332
206,0.25,0.05,-0.4695940945879087
207,0.25,0.05,1.635213349857418
208,0.25,0.05,2.427567738282795
210,0.25,0.05,0.3120651900828194
211,0.25,0.05,-1.4055741493054166
212,0.25,0.05,1.2650712956125896
215,0.25,0.05,1.7058248744971056
216,0.25,0.05,0.0026399977088396773
217,0.25,0.05,-1.9256254096260337
218,0.25,0.05,1.0369978915840687
219,0.25,0.05,0.17979745684559484
221,0.25,0.05,-1.4455736015837686
224,0.25,0.05,1.6562825530921712
225,0.25,0.05,2.19864342938959
226,0.25,0.05,2.717380940742584
227,0.25,0.05,1.6753575277209707
228,0.25,0.05,1.2653187304813318
229,0.25,0.05,-0.29917896595698035
230,0.25,0.05,3.885015582194118
231,0.25,0.05,1.1887411185678607
232,0.25,0.05,1.8302582087223271
233,0.25,0.05,1.227303482695296
234,0.25,0.05,1.0438932946403525
235,0.25,0.05,0.5571625927495711
236,0.25,0.05,1.0995749520069835
237,0.25,0.05,0.8304817573842128
238,0.25,0.05,0.3085699252978376
239,0.25,0.05,-0.4269961386762171
240,0.25,0.05,0.5293593539861438
241,0.25,0.05,2.84257749380316
242,0.25,0.05,2.1181159666405605
243,0.25,0.05,0.43476927838457013
244,0.25,0.05,-0.23913834502456185
245,0.25,0.05,-0.0989935065827118
246,0.25,0.05,-0.4724004631506975
247,0.25,0.05,-0.29192608070498605
248,0.25,0.05,-1.1797663584579814
249,0.25,0.05,-0.5850799796317809
250,0.25,0.05,-1.1878586651721794
251,0.25,0.05,-0.5632936828128405
252,0.25,0.05,1.1270458485696069
253,0.25,0.05,-1.207921200035122
254,0.25,0.05,1.2739051492913975
257,0.25,0.05,-0.6450262579362915
258,0.25,0.05,-0.20263929178125892
259,0.25,0.05,-0.14814684068258552
260,0.25,0.05,-0.19130283872825846
261,0.25,0.05,-0.8389410409994518
262,0.25,0.05,-1.1158212572182715
263,0.25,0.05,-0.9864680511963351
264,0.25,0.05,-1.0840883582723602
265,0.25,0.05,-1.5349688784454842
266,0.25,0.05,-1.5117803129101972
267,0.25,0.05,-0.8659964838705517
268,0.25,0.05,-0.9467551544687607
269,0.25,0.05,-1.850656662815072
270,0.25,0.05,-1.8574394169514357
275,0.25,0.05,-0.5534785905640243
277,0.25,0.05,-1.037978076291061
283,0.25,0.05,-1.148341861671512
284,0.25,0.05,-0.6077076488089543
285,0.25,0.05,-1.0102007480424038
286,0.25,0.05,1.3360136454487919
287,0.25,0.05,-0.8994714645483579
288,0.25,0.05,-1.5925054712897944
289,0.25,0.05,-1.0186677931695889
290,0.25,0.05,-1.500010233340151
291,0.25,0.05,-0.048023593343073476
292,0.25,0.05,-1.4927044671950203
293,0.25,0.05,-0.5613107387819263
294,0.25,0.05,-1.23591753006329
295,0.25,0.05,-1.2445808213870713
296,0.25,0.05,-0.25123038852914276
300,0.25,0.05,-1.2035775780770444
306,0.25,0.05,0.577633060123981
307,0.25,0.05,-1.5072277806292078
308,0.25,0.05,-1.4625461351556222
309,0.25,0.05,0.09147823188060461
310,0.25,0.05,-0.9254191256063728
311,0.25,0.05,-1.1367986575343743
313,0.25,0.05,-0.013348854471179727
314,0.25,0.05,-0.5813311984461562
316,0.25,0.05,-0.33600883389056646
317,0.25,0.05,-1.3843537185841157
318,0.25,0.05,-0.4206792358589859
319,0.25,0.05,-1.1330238705493183
320,0.25,0.05,-0.774950202952243
321,0.25,0.05,-1.3544121207276745
322,0.25,0.05,-1.462366360982589
323,0.25,0.05,-1.7360478855292385
324,0.25,0.05,-1.1086946264937407
325,0.25,0.05,-1.2219062711985664
326,0.25,0.05,0.22784453662443874
328,0.25,0.05,-1.4079537043400414
329,0.25,0.05,-0.09743352158946637
331,0.25,0.05,2.4623345928323332
332,0.25,0.05,1.022511160025337
335,0.25,0.05,3.864136568566398
339,0.25,0.05,1.6062412858700519
343,0.25,0.05,4.446769529266996
348,0.25,0.05,-0.33803610829326525
349,0.25,0.05,3.6367317592404187
350,0.25,0.05,1.6377467208169447
351,0.25,0.05,-3.381819618329094
352,0.25,0.05,-0.6499228668815955
353,0.25,0.05,2.225265376912658
356,0.25,0.05,0.3200982381650408
357,0.25,0.05,-0.019986048531812628
360,0.25,0.05,-1.390349554448303
361,0.25,0.05,-0.5409181661857965
362,0.25,0.05,0.42521688303132366
363,0.25,0.05,-0.3623684471814254
364,0.25,0.05,2.0561563583349227
365,0.25,0.05,2.76437241254579
366,0.25,0.05,1.6534675907036094
367,0.25,0.05,0.9000129648369466
368,0.25,0.05,2.6687928196006667
371,0.25,0.05,-0.2841324819697971
372,0.25,0.05,-1.8148661948323546
373,0.25,0.05,0.09196631446019507
374,0.25,0.05,3.0557566551404003
375,0.25,0.05,2.935743407189465
376,0.25,0.05,1.7861798135916112
377,0.25,0.05,-0.5248022285974708
378,0.25,0.05,-0.38536314246093384
379,0.25,0.05,-0.0005399600526090897
380,0.25,0.05,-0.7326684791263978
381,0.25,0.05,-2.629966707680943
382,0.25,0.05,-0.5283690403356894
383,0.25,0.05,-0.8607392621989967
384,0.25,0.05,-0.6132391027764172
386,0.25,0.05,-0.8382115402854128
387,0.25,0.05,-1.292251657613164
388,0.25,0.05,-0.7516241928159222
390,0.25,0.05,-0.30262980694209674
392,0.25,0.05,-1.7880638113226388
394,0.25,0.05,-1.1190034387488015
395,0.25,0.05,1.7839793860785513
396,0.25,0.05,-0.48438571856471235
397,0.25,0.05,0.340982895394861
398,0.25,0.05,-0.4999636494864007
399,0.25,0.05,-1.4137465565114344
400,0.25,0.05,1.7143760770546734
401,0.25,0.05,-1.2752898101209729
402,0.25,0.05,-0.6325031309617317
403,0.25,0.05,0.1985123046767559
404,0.25,0.05,-1.1589299111022533
405,0.25,0.05,-0.8782440083487818
406,0.25,0.05,-1.8358979421989274
407,0.25,0.05,-0.5949999517811276
409,0.25,0.05,2.557142773899684
413,0.25,0.05,-1.6934870454294564
414,0.25,0.05,2.5555634994817074
415,0.25,0.05,0.5395129620888427
416,0.25,0.05,-1.6040475952971545
417,0.25,0.05,-1.4484916733560715
418,0.25,0.05,-1.6003345522036492
420,0.25,0.05,-2.802281848809853
421,0.25,0.05,-0.615074636727298
422,0.25,0.05,-0.6347552017064716
423,0.25,0.05,-1.25505678610983
424,0.25,0.05,-0.5185003411966899
425,0.25,0.05,-4.538739956361153
426,0.25,0.05,-0.2695780366634916
427,0.25,0.05,-1.0225396205790358
428,0.25,0.05,0.3031967243650408
429,0.25,0.05,-0.4732017574406242
430,0.25,0.05,-0.7058443773236909
431,0.25,0.05,-1.4412579292273433
432,0.25,0.05,-0.517821882733175
433,0.25,0.05,1.3211669857941348
434,0.25,0.05,-0.5248587424951701
435,0.25,0.05,-0.9844321281258857
436,0.25,0.05,-0.8370774320562611
437,0.25,0.05,-0.8637187165166393
438,0.25,0.05,-1.2552090386846475
439,0.25,0.05,-1.3298040039511594
440,0.25,0.05,-1.101999115132418
441,0.25,0.05,-0.41764966461629355
442,0.25,0.05,-0.7960545937769302
443,0.25,0.05,-0.8686500108176256
444,0.25,0.05,0.21580265121631736
445,0.25,0.05,-1.2804962048084714
446,0.25,0.05,0.5744422746577004
447,0.25,0.05,-1.123608351951862
448,0.25,0.05,-0.9323554873749739
451,0.25,0.05,-0.6382330271207542
453,0.25,0.05,-0.9481326089015116
455,0.25,0.05,-0.494936901051235
463,0.25,0.05,3.44028287550227
467,0.25,0.05,-0.6155027068484062
476,0.25,0.05,1.3340921157888752
479,0.25,0.05,3.017283793365954
480,0.25,0.05,1.3407981551087735
481,0.25,0.05,1.8215634913649827
482,0.25,0.05,-0.24199963298179888
486,0.25,0.05,0.4333380969892773
487,0.25,0.05,-0.10795194101139818
488,0.25,0.05,3.7326287814343635
489,0.25,0.05,2.7954948240579753
490,0.25,0.05,1.4249245227646403
491,0.25,0.05,0.9724293021155839
493,0.25,0.05,-0.3969405873334089
494,0.25,0.05,0.5055554279692793
495,0.25,0.05,-0.9518297485436195
496,0.25,0.05,-0.38303205768842924
497,0.25,0.05,0.5383942187433526
498,0.25,0.05,-0.4667240324571904
499,0.25,0.05,0.3363673440660385
500,0.25,0.05,1.0177537632266742
501,0.25,0.05,-0.2656092958908642
502,0.25,0.05,2.40434706607053
503,0.25,0.05,-0.006207172951360973
504,0.25,0.05,1.3153883680648928
505,0.25,0.05,3.837696790580834
506,0.25,0.05,0.02117448705950309
507,0.25,0.05,3.189534084988956
508,0.25,0.05,3.1871074833839073
509,0.25,0.05,1.5588032206694946
510,0.25,0.05,1.622331058903187
511,0.25,0.05,3.0727912625316294
512,0.25,0.05,3.4499345576682066
513,0.25,0.05,-1.2996793950887953
514,0.25,0.05,1.5768757180863264
515,0.25,0.05,7.978688847156954
516,0.25,0.05,3.00495113094274
518,0.25,0.05,0.00766669088389893
519,0.25,0.05,0.6966651354279629
520,0.25,0.05,4.108907865662681
522,0.25,0.05,5.358820314500538
523,0.25,0.05,2.33715865995936
524,0.25,0.05,2.1721829007980884
525,0.25,0.05,2.4523494727171395
526,0.25,0.05,1.2854968503954356
527,0.25,0.05,1.7380666569331327
529,0.25,0.05,2.7460508298022592
530,0.25,0.05,1.3105341874014413
531,0.25,0.05,0.06961608640173486
532,0.25,0.05,1.2177017604619078
537,0.25,0.05,0.1225689307803659
539,0.25,0.05,6.745481706427836
540,0.25,0.05,1.5831560542910514
541,0.25,0.05,0.5615312079851421
542,0.25,0.05,0.4981754789097792
543,0.25,0.05,2.4508084411150284
544,0.25,0.05,-0.6156064187781543
545,0.25,0.05,0.9952448283942594
546,0.25,0.05,0.6286337211767581
547,0.25,0.05,0.6427432413467313
548,0.25,0.05,0.07053386097845375
549,0.25,0.05,0.07369928461813585
550,0.25,0.05,-0.4631138014438741
551,0.25,0.05,-0.8257073886190622
552,0.25,0.05,0.14115347588871502
553,0.25,0.05,0.5095601555956775
554,0.25,0.05,-1.2696933721834367
555,0.25,0.05,0.40351075354840804
556,0.25,0.05,-0.2980180592521681
557,0.25,0.05,-0.5609389248364741
558,0.25,0.05,-1.2571628644530302
559,0.25,0.05,-1.466886155072714
560,0.25,0.05,-0.8920506309856433
561,0.25,0.05,-0.262450808031553
562,0.25,0.05,-1.4446320897785498
563,0.25,0.05,-0.9178726266487978
564,0.25,0.05,-0.8852287725364476
565,0.25,0.05,-1.5799568645234865
566,0.25,0.05,0.6354922931758693
567,0.25,0.05,2.642472081335566
568,0.25,0.05,-3.263073496640492
569,0.25,0.05,1.0950389692835438
570,0.25,0.05,-2.4401408119116974
571,0.25,0.05,2.698411510074098
572,0.25,0.05,-0.8090052088660221
576,0.25,0.05,3.7788827817864035
579,0.25,0.05,-0.5904499291211286
580,0.25,0.05,7.834676896545469
581,0.25,0.05,-1.78527086078793
586,0.25,0.05,0.5721528680079686
589,0.25,0.05,0.8550759296425272
599,0.25,0.05,-0.850096759923715
602,0.25,0.05,-5.411242775219929
606,0.25,0.05,1.117425298471805
608,0.25,0.05,3.4274135664965195
613,0.25,0.05,3.008947902595633
625,0.25,0.05,-0.18307219902088567
627,0.25,0.05,4.207000959524339
629,0.25,0.05,0.351042308111307
639,0.25,0.05,0.7544477113344761
640,0.25,0.05,0.6317009163409231
641,0.25,0.05,-1.8775804696940257
642,0.25,0.05,-0.014976236185086256
643,0.25,0.05,-0.5005087211854016
644,0.25,0.05,1.004991965616448
645,0.25,0.05,1.588931775361016
646,0.25,0.05,0.7084478890712094
647,0.25,0.05,1.3632699126721477
648,0.25,0.05,-0.0482214506594576
649,0.25,0.05,0.6703569771782822
650,0.25,0.05,0.25199674862005783
652,0.25,0.05,1.1195315617324944
653,0.25,0.05,0.9245638465151267
654,0.25,0.05,-0.8660264236263419
655,0.25,0.05,-0.08547948191871635
656,0.25,0.05,-0.2340520084997974
657,0.25,0.05,-0.771952894845877
658,0.25,0.05,-0.4642427286399901
659,0.25,0.05,-2.478945266076191
660,0.25,0.05,-0.5842672536270608
661,0.25,0.05,0.13493291864045542
662,0.25,0.05,-0.9887369594934602
663,0.25,0.05,-1.2733279151723984
664,0.25,0.05,0.18986772906869875
665,0.25,0.05,-0.9120314221816906
666,0.25,0.05,-1.5634556031855296
667,0.25,0.05,-1.4683595176914497
668,0.25,0.05,-1.888342107001056
669,0.25,0.05,-1.71276932598166
670,0.25,0.05,-1.124959415612671
671,0.25,0.05,-0.6553355078600216
673,0.25,0.05,2.282525459710758
674,0.25,0.05,-1.743509602205239
675,0.25,0.05,-1.3646894546875796
676,0.25,0.05,-0.7325450877890312
677,0.25,0.05,-0.5608738853454177
678,0.25,0.05,-0.8093433826129828
679,0.25,0.05,-1.094353546786705
680,0.25,0.05,-1.2018847887038162
681,0.25,0.05,-0.3096101236149691
682,0.25,0.05,-1.742567032741512
683,0.25,0.05,-1.490566245709483
684,0.25,0.05,-0.4631210125646989
685,0.25,0.05,-0.5686465955964738
689,0.25,0.05,0.7446562362310716
696,0.25,0.05,-1.0970103930833641
697,0.25,0.05,-0.8258177898457435
698,0.25,0.05,-0.7005580286429796
700,0.25,0.05,-1.337981328860775
701,0.25,0.05,-1.5433587833822338
703,0.25,0.05,-0.636036761391418
705,0.25,0.05,-0.2120444443366165
708,0.25,0.05,-0.34668886828770074
709,0.25,0.05,-0.4747891805106357
712,0.25,0.05,-0.9392185072196132
713,0.25,0.05,0.31651782664040473
715,0.25,0.05,-1.3186467458793254
717,0.25,0.05,-0.36218078560402844
718,0.25,0.05,2.361187174839803
719,0.25,0.05,-1.0200790991936037
720,0.25,0.05,-1.4349589881934328
721,0.25,0.05,-1.1961970527037786
722,0.25,0.05,-1.3426191127434426
724,0.25,0.05,4.233929629862468
725,0.25,0.05,-1.2291375790700956
726,0.25,0.05,-1.3581619149682156
727,0.25,0.05,-1.3424129428915463
730,0.25,0.05,-0.6067898426233133
734,0.25,0.05,-2.163065167439588
736,0.25,0.05,-0.7339648596373658
737,0.25,0.05,-2.2045328640340753
740,0.25,0.05,-1.395204288785614
741,0.25,0.05,0.2723595589678529
743,0.25,0.05,-1.5121322512771798
748,0.25,0.05,-1.6145147751725557
754,0.25,0.05,11.361199119472976
755,0.25,0.05,1.165170354944261
756,0.25,0.05,1.5307302774375404
765,0.25,0.05,11.741058280089954
766,0.25,0.05,4.125529462836408
771,0.25,0.05,10.022396150667793
772,0.25,0.05,1.8438182969594763
773,0.25,0.05,-0.5471601285704699
775,0.25,0.05,2.7531389848247323
776,0.25,0.05,1.8434241164523333
777,0.25,0.05,4.564074372704285
778,0.25,0.05,6.265224207764107
780,0.25,0.05,0.17718964278922833
781,0.25,0.05,2.55019463420462
782,0.25,0.05,2.6739364261920056
783,0.25,0.05,1.413052895744232
784,0.25,0.05,3.915991351923814
785,0.25,0.05,2.69907769478935
786,0.25,0.05,1.1242007855532257
787,0.25,0.05,2.89728056806129
788,0.25,0.05,-0.14716263877916105
789,0.25,0.05,2.376933559119435
790,0.25,0.05,1.4287192810063254
791,0.25,0.05,0.050891191675036605
792,0.25,0.05,3.1635008337708
793,0.25,0.05,3.233342971687498
794,0.25,0.05,1.806841257004401
795,0.25,0.05,0.2296883079695453
796,0.25,0.05,0.7156324123243492
797,0.25,0.05,5.609720525910631
798,0.25,0.05,1.5453993889480675
799,0.25,0.05,0.45237152044232726
800,0.25,0.05,-0.21747945083413206
801,0.25,0.05,0.22208405043083324
802,0.25,0.05,-0.7072388325770897
803,0.25,0.05,0.2628878670465554
804,0.25,0.05,-0.9082590323733831
805,0.25,0.05,0.5728425286710378
806,0.25,0.05,0.555486600271181
807,0.25,0.05,0.31566437568280786
808,0.25,0.05,0.8008456137908709
809,0.25,0.05,-0.17643844564552066
810,0.25,0.05,-0.6540117182218586
811,0.25,0.05,1.2878440876900208
812,0.25,0.05,-0.4510466001331298
813,0.25,0.05,0.05478114833844014
814,0.25,0.05,-1.8039578153895506
815,0.25,0.05,3.160768443318805
816,0.25,0.05,0.41387561457661615
817,0.25,0.05,-0.2727945274590311
818,0.25,0.05,-0.8077551610507939
820,0.25,0.05,0.24415786855599664
821,0.25,0.05,-0.6882258123936159
822,0.25,0.05,0.004607356134150489
823,0.25,0.05,-1.3658266462269875
824,0.25,0.05,-0.9019880534035528
825,0.25,0.05,-0.7099231357623191
826,0.25,0.05,0.461485166793462
827,0.25,0.05,-0.3113365218049773
828,0.25,0.05,0.14604739480345597
829,0.25,0.05,-0.7740381746383244
830,0.25,0.05,-0.5054903966642383
831,0.25,0.05,-0.44977581949808165
832,0.25,0.05,-0.6324136294622582
833,0.25,0.05,-0.6240872200835268
834,0.25,0.05,-1.363404482660706
835,0.25,0.05,-1.1435407629172465
836,0.25,0.05,0.9401720533108928
838,0.25,0.05,-1.1544290463759301
839,0.25,0.05,-1.3455633220749617
840,0.25,0.05,-1.8662494491986337
841,0.25,0.05,-1.605188945926594
842,0.25,0.05,-1.592561991743778
843,0.25,0.05,0.9819683315989725
844,0.25,0.05,6.274768522865122
845,0.25,0.05,1.8850579296671282
847,0.25,0.05,-0.5083082120145832
849,0.25,0.05,0.8990263182907574
850,0.25,0.05,-3.557053034688498
851,0.25,0.05,-0.5175899328852078
854,0.25,0.05,-1.4351465542605903
855,0.25,0.05,-1.8078850040583632
856,0.25,0.05,1.5091223063425367
857,0.25,0.05,-2.3498451354709085
858,0.25,0.05,0.9584569631052303
859,0.25,0.05,0.35527858698997994
860,0.25,0.05,0.7485270406206282
862,0.25,0.05,2.705411924279265
863,0.25,0.05,1.69917599498776
864,0.25,0.05,2.811978223446838
865,0.25,0.05,0.8991806561956592
866,0.25,0.05,-0.66031958979079
867,0.25,0.05,1.3581111992604078
868,0.25,0.05,0.5627710485932513
871,0.25,0.05,-0.6317054864131083
874,0.25,0.05,0.15394828257997245
875,0.25,0.05,0.5439554541402601
876,0.25,0.05,-0.6591983543423665
877,0.25,0.05,0.5079110160817805
878,0.25,0.05,0.43055830698771186
879,0.25,0.05,0.35114684205948277
880,0.25,0.05,-0.2572523505052727
881,0.25,0.05,0.18961519504035507
882,0.25,0.05,0.11395794829762342
883,0.25,0.05,-0.07287490258844465
884,0.25,0.05,0.65344027606688
885,0.25,0.05,-0.5673326719803543
886,0.25,0.05,-1.085561082240588
887,0.25,0.05,1.3661390007567538
889,0.25,0.05,0.5364739002603203
890,0.25,0.05,0.024980264441459177
891,0.25,0.05,-2.4734602015316884
892,0.25,0.05,0.5095334314247477
893,0.25,0.05,-2.0974383551302287
894,0.25,0.05,-0.011498148609957043
895,0.25,0.05,0.38850270578595625
896,0.25,0.05,1.3286301880649969
897,0.25,0.05,0.8864671835043261
898,0.25,0.05,0.17658547179540413
899,0.25,0.05,1.9987410649141097
900,0.25,0.05,1.934181792022858
901,0.25,0.05,-0.3896486495406176
902,0.25,0.05,0.0487909654930803
903,0.25,0.05,-0.5229707993845804
904,0.25,0.05,-1.0449675155791733
905,0.25,0.05,-0.1810402429871364
906,0.25,0.05,-0.5142616268330127
907,0.25,0.05,-2.75302070964675
910,0.25,0.05,1.7782155811046112
911,0.25,0.05,0.06852945137045807
912,0.25,0.05,1.1264398863574736
913,0.25,0.05,-0.8804191272834914
914,0.25,0.05,-0.3882784251041342
915,0.25,0.05,-0.30453940428961607
916,0.25,0.05,-0.05291623767275965
917,0.25,0.05,-0.4802801484967615
918,0.25,0.05,0.06317486502971992
919,0.25,0.05,0.24049557979237107
920,0.25,0.05,-0.7996169252541095
921,0.25,0.05,-0.690435199310772
922,0.25,0.05,-0.25608353772970427
923,0.25,0.05,0.16350852896825513
924,0.25,0.05,0.20758733937259488
925,0.25,0.05,-1.2714813524787039
928,0.25,0.05,-0.5968930152610151
934,0.25,0.05,-0.7162279896566726
939,0.25,0.05,0.7158661730686482
942,0.25,0.05,1.003425706838164
945,0.25,0.05,-0.7233448465714548
946,0.25,0.05,-0.20539791774982447
947,0.25,0.05,4.591645692486154
948,0.25,0.05,1.5414435734358296
949,0.25,0.05,1.377135340178465
950,0.25,0.05,1.7575702583561135
951,0.25,0.05,-1.0021336426182175
952,0.25,0.05,0.2845717999664764
953,0.25,0.05,2.5301401090844164
954,0.25,0.05,0.8516428712535382
955,0.25,0.05,1.5529853430940448
956,0.25,0.05,-1.193349970991443
957,0.25,0.05,-1.2870785676164993
958,0.25,0.05,2.355148831168345
959,0.25,0.05,-1.0031665150584428
960,0.25,0.05,0.3154467182546798
961,0.25,0.05,1.616765466930864
962,0.25,0.05,-1.2184048044718607
963,0.25,0.05,0.06367044974120677
965,0.25,0.05,0.2981076338736055
966,0.25,0.05,-0.37973096658839317
967,0.25,0.05,1.1113432921614153
968,0.25,0.05,1.31248396987121
971,0.25,0.05,1.033231298571973
972,0.25,0.05,0.7186539130436849
973,0.25,0.05,4.272714480961096
974,0.25,0.05,1.322548566908954
975,0.25,0.05,1.3969727960917635
976,0.25,0.05,1.1785102279278867
977,0.25,0.05,-1.5864557646667081
978,0.25,0.05,-0.4376519236567853
