ts_code,signal_date,old_report_period,new_report_period,old_ann_date,new_ann_date,changed
601319.SH,2022-07-15,20220331,20220331,20220429,20220429,0
301024.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600369.SH,2022-07-15,20220331,20220331,20220427,20220427,0
600540.SH,2022-07-15,20220331,20220331,20220428,20220428,0
002431.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
002343.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
300883.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
603021.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002148.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
603808.SH,2022-07-15,20220331,20220331,20220430,20220430,0
600125.SH,2022-07-15,20220331,20220331,20220430,20220430,0
300556.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
000850.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
300030.SZ,2022-07-15,20220331,20220331,20220425,20220425,0
000338.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
605158.SH,2022-07-15,20220331,20220331,20220428,20220428,0
002691.SZ,2022-07-15,20220331,20220331,20220420,20220420,0
600909.SH,2022-07-15,20220331,20220331,20220430,20220430,0
603843.SH,2022-07-15,20220331,20220331,20220429,20220429,0
600998.SH,2022-07-15,20220331,20220331,20220426,20220426,0
000878.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
002688.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
002044.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
002187.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
300983.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
300671.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300063.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600650.SH,2022-07-15,20220331,20220331,20220430,20220430,0
605098.SH,2022-07-15,20220331,20220331,20220428,20220428,0
600690.SH,2022-07-15,20220331,20220331,20220429,20220429,0
600109.SH,2022-07-15,20220331,20220331,20220429,20220429,0
000581.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
600936.SH,2022-07-15,20220331,20220331,20220429,20220429,0
002367.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
300271.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
601377.SH,2022-07-15,20220331,20220331,20220430,20220430,0
600819.SH,2022-07-15,20220331,20220331,20220429,20220429,0
002053.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
000737.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
002412.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
002277.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
600906.SH,2022-07-15,20220331,20220331,20220429,20220429,0
601162.SH,2022-07-15,20220331,20220331,20220430,20220430,0
300645.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
002393.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
600682.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002223.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
001296.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300191.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
600137.SH,2022-07-15,20220331,20220331,20220430,20220430,0
000793.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
000599.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600346.SH,2022-07-15,20220331,20220331,20220430,20220430,0
000088.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
002609.SZ,2022-07-15,20220331,20220331,20220423,20220423,0
002140.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
300094.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
605577.SH,2022-07-15,20220331,20220331,20220428,20220428,0
603569.SH,2022-07-15,20220331,20220331,20220427,20220427,0
002065.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
300076.SZ,2022-07-15,20220331,20220331,20220425,20220425,0
605001.SH,2022-07-15,20220331,20220331,20220429,20220429,0
600812.SH,2022-07-15,20220331,20220331,20220428,20220428,0
002500.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
600513.SH,2022-07-15,20220331,20220331,20220428,20220428,0
002114.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
601456.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002508.SZ,2022-07-15,20220331,20220331,20220420,20220420,0
601607.SH,2022-07-15,20220331,20220331,20220429,20220429,0
002282.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
601233.SH,2022-07-15,20220331,20220331,20220428,20220428,0
600692.SH,2022-07-15,20220331,20220331,20220429,20220429,0
002677.SZ,2022-07-15,20220331,20220331,20220420,20220420,0
000716.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
000786.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
600597.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002798.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
605299.SH,2022-07-15,20220331,20220331,20220422,20220422,0
601898.SH,2022-07-15,20220331,20220331,20220428,20220428,0
603083.SH,2022-07-15,20220331,20220331,20220429,20220429,0
000729.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
002613.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
600446.SH,2022-07-15,20220331,20220331,20220428,20220428,0
601011.SH,2022-07-15,20220331,20220331,20220426,20220426,0
600858.SH,2022-07-15,20220331,20220331,20220428,20220428,0
600351.SH,2022-07-15,20220331,20220331,20220428,20220428,0
300616.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
000513.SZ,2022-07-15,20220331,20220331,20220422,20220422,0
600750.SH,2022-07-15,20220331,20220331,20220423,20220423,0
600693.SH,2022-07-15,20220331,20220331,20220429,20220429,0
603816.SH,2022-07-15,20220331,20220331,20220422,20220422,0
601636.SH,2022-07-15,20220331,20220331,20220412,20220412,0
601686.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002127.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300387.SZ,2022-07-15,20220331,20220331,20220420,20220420,0
603998.SH,2022-07-15,20220331,20220331,20220429,20220429,0
300561.SZ,2022-07-15,20220331,20220331,20220425,20220425,0
002387.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
002303.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
002763.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300793.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
002020.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
600217.SH,2022-07-15,20220331,20220331,20220427,20220427,0
601808.SH,2022-07-15,20220331,20220331,20220429,20220429,0
300231.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300084.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
002095.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
300184.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
300230.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
002370.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
002345.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
603008.SH,2022-07-15,20220331,20220331,20220423,20220423,0
300163.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600691.SH,2022-07-15,20220331,20220331,20220429,20220429,0
600629.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002369.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
688139.SH,2022-07-15,20220331,20220331,20220429,20220429,0
600768.SH,2022-07-15,20220331,20220331,20220426,20220426,0
605138.SH,2022-07-15,20220331,20220331,20220419,20220419,0
600989.SH,2022-07-15,20220331,20220331,20220419,20220419,0
300358.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
000912.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600077.SH,2022-07-15,20220331,20220331,20220430,20220430,0
300272.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300291.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
300292.SZ,2022-07-15,20220331,20220331,20220423,20220423,0
600155.SH,2022-07-15,20220331,20220331,20220429,20220429,0
300992.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
000636.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
002173.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
300148.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
000012.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600383.SH,2022-07-15,20220331,20220331,20220430,20220430,0
000552.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
002848.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
601828.SH,2022-07-15,20220331,20220331,20220430,20220430,0
600583.SH,2022-07-15,20220331,20220331,20220429,20220429,0
601688.SH,2022-07-15,20220331,20220331,20220430,20220430,0
300188.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
300289.SZ,2022-07-15,20220331,20220331,20220423,20220423,0
300009.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
000975.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
000910.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
600999.SH,2022-07-15,20220331,20220331,20220425,20220425,0
002607.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600531.SH,2022-07-15,20220331,20220331,20220429,20220429,0
601857.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002791.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
301075.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
300483.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
600329.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002982.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300753.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
003016.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
603538.SH,2022-07-15,20220331,20220331,20220426,20220426,0
300079.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
002197.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
300047.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
603739.SH,2022-07-15,20220331,20220331,20220420,20220420,0
600958.SH,2022-07-15,20220331,20220331,20220430,20220430,0
600248.SH,2022-07-15,20220331,20220331,20220428,20220428,0
000965.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
000023.SZ,2022-07-15,20220331,20220331,20220429,20220429,0
600073.SH,2022-07-15,20220331,20220331,20220429,20220429,0
300033.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
603183.SH,2022-07-15,20220331,20220331,20220430,20220430,0
600219.SH,2022-07-15,20220331,20220331,20220428,20220428,0
000333.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
300519.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
600230.SH,2022-07-15,20220331,20220331,20220430,20220430,0
000415.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
600793.SH,2022-07-15,20220331,20220331,20220430,20220430,0
603377.SH,2022-07-15,20220331,20220331,20220430,20220430,0
600688.SH,2022-07-15,20220331,20220331,20220428,20220428,0
601566.SH,2022-07-15,20220331,20220331,20220426,20220426,0
000718.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
300164.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
601618.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002305.SZ,2022-07-15,20220331,20220331,20220423,20220423,0
000833.SZ,2022-07-15,20220331,20220331,20220420,20220420,0
600961.SH,2022-07-15,20220331,20220331,20220430,20220430,0
002263.SZ,2022-07-15,20220331,20220331,20220427,20220427,0
000968.SZ,2022-07-15,20220331,20220331,20220422,20220422,0
002253.SZ,2022-07-15,20220331,20220331,20220423,20220423,0
002251.SZ,2022-07-15,20220331,20220331,20220430,20220430,0
300239.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
300761.SZ,2022-07-15,20220331,20220331,20220423,20220423,0
003013.SZ,2022-07-15,20220331,20220331,20220426,20220426,0
600113.SH,2022-07-15,20220331,20220331,20220429,20220429,0
000100.SZ,2022-07-15,20220331,20220331,20220428,20220428,0
603801.SH,2022-07-15,20220331,20220331,20220427,20220427,0
300886.SZ,2022-07-18,20220331,20220331,20220428,20220428,0
601933.SH,2022-07-18,20220331,20220331,20220430,20220430,0
003001.SZ,2022-07-18,20220331,20220331,20220429,20220429,0
002551.SZ,2022-07-18,20220331,20220331,20220430,20220430,0
603087.SH,2022-07-18,20220331,20220331,20220428,20220428,0
600380.SH,2022-07-18,20220331,20220331,20220425,20220425,0
600490.SH,2022-07-18,20220331,20220331,20220430,20220430,0
002432.SZ,2022-07-18,20220331,20220331,20220430,20220430,0
605069.SH,2022-07-18,20220331,20220331,20220426,20220426,0
300700.SZ,2022-07-18,20220331,20220331,20220423,20220423,0
603301.SH,2022-07-18,20220331,20220331,20220430,20220430,0
603030.SH,2022-07-18,20220331,20220331,20220430,20220430,0
300911.SZ,2022-07-19,20220331,20220331,20220428,20220428,0
000999.SZ,2022-07-19,20220331,20220331,20220423,20220423,0
688308.SH,2022-07-19,20220331,20220331,20220429,20220429,0
600436.SH,2022-07-19,20220331,20220331,20220423,20220423,0
002032.SZ,2022-07-21,20220331,20220331,20220429,20220429,0
601838.SH,2022-07-21,20220331,20220331,20220428,20220428,0
600313.SH,2022-07-21,20220630,20220630,20220721,20220721,0
000966.SZ,2022-07-21,20220331,20220331,20220429,20220429,0
600309.SH,2022-07-21,20220331,20220331,20220426,20220426,0
300774.SZ,2022-07-21,20220331,20220331,20220420,20220420,0
002493.SZ,2022-07-21,20220331,20220331,20220429,20220429,0
603215.SH,2022-07-21,20220331,20220331,20220429,20220429,0
600508.SH,2022-07-21,20220331,20220331,20220428,20220428,0
603332.SH,2022-07-22,20220331,20220331,20220426,20220426,0
002541.SZ,2022-07-22,20220331,20220331,20220428,20220428,0
002365.SZ,2022-07-22,20220331,20220331,20220427,20220427,0
000756.SZ,2022-07-22,20220331,20220331,20220420,20220420,0
600585.SH,2022-07-22,20220331,20220331,20220429,20220429,0
300832.SZ,2022-07-22,20220331,20220331,20220422,20220422,0
601225.SH,2022-07-22,20220331,20220331,20220428,20220428,0
300261.SZ,2022-07-22,20220331,20220331,20220429,20220429,0
000065.SZ,2022-07-22,20220331,20220331,20220430,20220430,0
300653.SZ,2022-07-22,20220331,20220331,20220415,20220415,0
300639.SZ,2022-07-22,20220331,20220331,20220427,20220427,0
600502.SH,2022-07-22,20220331,20220331,20220429,20220429,0
300357.SZ,2022-07-22,20220331,20220331,20220427,20220427,0
600926.SH,2022-07-22,20220331,20220331,20220426,20220426,0
600609.SH,2022-07-22,20220331,20220331,20220430,20220430,0
002864.SZ,2022-07-22,20220331,20220331,20220426,20220426,0
002242.SZ,2022-07-22,20220331,20220331,20220430,20220430,0
601236.SH,2022-07-25,20220331,20220331,20220430,20220430,0
600774.SH,2022-07-25,20220331,20220331,20220430,20220430,0
300433.SZ,2022-07-25,20220331,20220331,20220423,20220423,0
300673.SZ,2022-07-25,20220331,20220331,20220420,20220420,0
300360.SZ,2022-07-25,20220331,20220331,20220423,20220423,0
002857.SZ,2022-07-25,20220331,20220331,20220429,20220429,0
688303.SH,2022-07-25,20220331,20220331,20220422,20220422,0
601615.SH,2022-07-25,20220331,20220331,20220429,20220429,0
001289.SZ,2022-07-25,20220331,20220331,20220428,20220428,0
300601.SZ,2022-07-25,20220331,20220331,20220428,20220428,0
600876.SH,2022-07-25,20220331,20220331,20220430,20220430,0
002916.SZ,2022-07-25,20220331,20220331,20220413,20220413,0
300656.SZ,2022-07-25,20220331,20220331,20220427,20220427,0
603115.SH,2022-07-25,20220331,20220331,20220429,20220429,0
300799.SZ,2022-07-25,20220331,20220331,20220429,20220429,0
603233.SH,2022-07-25,20220331,20220331,20220428,20220428,0
600775.SH,2022-07-25,20220331,20220331,20220429,20220429,0
300655.SZ,2022-07-25,20220331,20220331,20220428,20220428,0
688305.SH,2022-07-25,20220331,20220331,20220430,20220430,0
601868.SH,2022-07-25,20220331,20220331,20220430,20220430,0
688187.SH,2022-07-25,20220331,20220331,20220427,20220427,0
605358.SH,2022-07-25,20220331,20220331,20220412,20220412,0
600884.SH,2022-07-25,20220331,20220331,20220428,20220428,0
300631.SZ,2022-07-25,20220331,20220331,20220427,20220427,0
600982.SH,2022-07-25,20220331,20220331,20220429,20220429,0
688168.SH,2022-07-25,20220331,20220331,20220430,20220430,0
605003.SH,2022-07-26,20220331,20220331,20220428,20220428,0
301212.SZ,2022-07-26,20220331,20220331,20220429,20220429,0
301047.SZ,2022-07-26,20220331,20220331,20220429,20220429,0
300622.SZ,2022-07-26,20220331,20220331,20220428,20220428,0
300627.SZ,2022-07-26,20220331,20220331,20220427,20220427,0
300741.SZ,2022-07-27,20220331,20220331,20220426,20220426,0
301029.SZ,2022-07-27,20220331,20220331,20220426,20220426,0
603587.SH,2022-07-27,20220331,20220331,20220428,20220428,0
600062.SH,2022-07-27,20220331,20220331,20220429,20220429,0
603136.SH,2022-07-27,20220331,20220331,20220429,20220429,0
300268.SZ,2022-07-27,20220331,20220331,20220419,20220419,0
603259.SH,2022-07-27,20220630,20220630,20220727,20220727,0
300426.SZ,2022-07-28,20220331,20220331,20220429,20220429,0
300015.SZ,2022-07-28,20220331,20220331,20220426,20220426,0
000408.SZ,2022-07-28,20220630,20220630,20220726,20220726,0
300725.SZ,2022-07-28,20220331,20220331,20220429,20220429,0
603885.SH,2022-07-28,20220331,20220331,20220429,20220429,0
002742.SZ,2022-07-28,20220331,20220331,20220428,20220428,0
603187.SH,2022-07-28,20220331,20220331,20220427,20220427,0
301089.SZ,2022-07-28,20220331,20220331,20220422,20220422,0
603896.SH,2022-07-28,20220331,20220331,20220428,20220428,0
600301.SH,2022-07-28,20220331,20220331,20220428,20220428,0
300056.SZ,2022-07-28,20220331,20220331,20220427,20220427,0
000596.SZ,2022-07-29,20220331,20220331,20220430,20220430,0
600004.SH,2022-07-29,20220331,20220331,20220430,20220430,0
000568.SZ,2022-07-29,20220331,20220331,20220429,20220429,0
600196.SH,2022-07-29,20220331,20220331,20220427,20220427,0
603199.SH,2022-07-29,20220630,20220630,20220729,20220729,0
002179.SZ,2022-07-29,20220331,20220331,20220430,20220430,0
600085.SH,2022-07-29,20220331,20220331,20220430,20220430,0
600702.SH,2022-07-29,20220331,20220331,20220422,20220422,0
600859.SH,2022-07-29,20220331,20220331,20220430,20220430,0
605089.SH,2022-07-29,20220331,20220331,20220429,20220429,0
688050.SH,2022-07-29,20220331,20220331,20220421,20220421,0
688117.SH,2022-07-29,20220331,20220331,20220426,20220426,0
000858.SZ,2022-07-29,20220331,20220331,20220429,20220429,0
300973.SZ,2022-07-29,20220331,20220331,20220425,20220425,0
000938.SZ,2022-07-29,20220331,20220331,20220429,20220429,0
000978.SZ,2022-07-29,20220331,20220331,20220429,20220429,0
601800.SH,2022-07-29,20220331,20220331,20220429,20220429,0
300199.SZ,2022-07-29,20220331,20220331,20220428,20220428,0
600029.SH,2022-07-29,20220331,20220331,20220429,20220429,0
688281.SH,2022-07-29,20220331,20220331,20220426,20220426,0
600809.SH,2022-07-29,20220331,20220331,20220428,20220428,0
601111.SH,2022-07-29,20220331,20220331,20220429,20220429,0
600161.SH,2022-07-29,20220331,20220331,20220426,20220426,0
688385.SH,2022-07-29,20220331,20220331,20220427,20220427,0
002051.SZ,2022-07-29,20220331,20220331,20220428,20220428,0
600199.SH,2022-07-29,20220331,20220331,20220430,20220430,0
600983.SH,2022-07-29,20220331,20220331,20220422,20220422,0
300649.SZ,2022-07-29,20220331,20220331,20220428,20220428,0
000935.SZ,2022-07-29,20220331,20220331,20220430,20220430,0
600460.SH,2022-07-29,20220331,20220331,20220430,20220430,0
688331.SH,2022-07-29,20220331,20220331,20220428,20220428,0
300434.SZ,2022-07-29,20220331,20220331,20220426,20220426,0
600771.SH,2022-07-29,20220331,20220331,20220430,20220430,0
603127.SH,2022-07-29,20220331,20220331,20220429,20220429,0
300915.SZ,2022-07-29,20220331,20220331,20220422,20220422,0
605499.SH,2022-07-29,20220331,20220331,20220430,20220430,0
002603.SZ,2022-07-29,20220331,20220331,20220429,20220429,0
000403.SZ,2022-07-29,20220331,20220331,20220430,20220430,0
