ts_code,report_period,ann_date,update_flag,revenue,n_income_attr_p
300436.SZ,20200930,20201028,0,270791243.89,15012979.21
300436.SZ,20200930,20201028,1,270791243.89,15012979.21
300436.SZ,20201231,20210401,0,368489433.97,14824518.08
300436.SZ,20201231,20210401,1,368489433.97,14824518.08
300436.SZ,20210331,20210413,1,94929591.85,1770052.55
300436.SZ,20210630,20210826,1,173317191.15,-17097496.37
300436.SZ,20210930,20211027,0,271061517.02,-20531919.56
300436.SZ,20210930,20211027,1,271061517.02,-20531919.56
300436.SZ,20211231,20220422,0,370442190.29,-34886550.27
300436.SZ,20211231,20220422,1,370442190.29,-34886550.27
300436.SZ,20220331,20220422,1,96523364.67,-9131629.17
300436.SZ,20220630,20220728,1,192504751.73,-26222576.86
300436.SZ,20220930,20221025,1,297466452.67,-71493069.35
300436.SZ,20221231,20230421,0,385765184.73,-127403884.79
300436.SZ,20221231,20230421,1,385765184.73,-127403884.79
300436.SZ,20230331,20230421,1,88231089.07,-63308377.66
300436.SZ,20230630,20230829,0,177488686.44,-157216155.35
300436.SZ,20230630,20230829,1,177488686.44,-157216155.35
300436.SZ,20230930,20231028,1,279691831.64,-195826350.77
300436.SZ,20231231,20240420,0,422714889.1,-348589843.18
300436.SZ,20240331,20240420,0,120047604.86,-14642717.07
300436.SZ,20240331,20240420,1,120047604.86,-14642717.07
300436.SZ,20240630,20240828,1,218178671.51,-36037775.88
300436.SZ,20240930,20241025,1,326316366.25,-70639938.31
300437.SZ,20171231,20180331,0,841134819.71,113258926.27
300437.SZ,20180331,20180426,0,329646819.15,49980970.87
300437.SZ,20180630,20180829,0,766353801.89,109205266.62
300437.SZ,20180930,20181027,0,1103617010.45,153853894.22
300437.SZ,20180930,20181027,1,1103617010.45,153853894.22
300437.SZ,20181231,20190329,0,1712117473.81,247012482.19
300437.SZ,20181231,20190329,1,1712117473.81,247012482.19
300437.SZ,20190331,20190426,0,378408698.28,32564618.45
300437.SZ,20190630,20190829,0,760186746.0,72060021.78
300437.SZ,20190630,20190829,1,760186746.0,72060021.78
300437.SZ,20190930,20191029,0,1129763773.32,103626463.54
300437.SZ,20190930,20191029,1,1129763773.32,103626463.54
300437.SZ,20191231,20200427,0,1707807465.13,115275996.48
300437.SZ,20191231,20200427,1,1707807465.13,115275996.48
300437.SZ,20200331,20200427,1,271333931.78,20278319.96
300437.SZ,20200630,20200826,0,525960596.81,38699175.67
300437.SZ,20200630,20200826,1,525960596.81,38699175.67
300437.SZ,20200930,20201027,0,888645424.9,72256407.94
300437.SZ,20200930,20201027,1,888645424.9,72256407.94
300437.SZ,20201231,20210427,0,1237387447.26,-373063087.37
300437.SZ,20201231,20210427,1,1237387447.26,-373063087.37
300437.SZ,20210331,20210427,1,332879279.21,3440571.91
300437.SZ,20210630,20210824,1,759024076.41,-29216490.62
300437.SZ,20210930,20211019,0,1072905470.18,20121077.18
300437.SZ,20210930,20211019,1,1072905470.18,20121077.18
300437.SZ,20211231,20220308,0,1637922414.58,90057328.22
300437.SZ,20211231,20220308,1,1637922414.58,90057328.22
300437.SZ,20220331,20220426,1,529847733.13,76206261.7
300437.SZ,20220630,20220816,1,1019928872.38,106834551.03
300437.SZ,20220930,20221017,1,1451476378.54,112326159.46
300437.SZ,20221231,20230330,0,1804723664.35,-43937933.19
300437.SZ,20221231,20230330,1,1804723664.35,-42459924.94
300437.SZ,20230331,20230425,1,268824274.64,7301682.85
300437.SZ,20230630,20230816,0,560055919.7,-8861085.09
300437.SZ,20230930,20231027,1,867828779.24,-8404831.66
300437.SZ,20231231,20240429,1,1134545865.66,-55826716.33
300437.SZ,20240331,20240429,1,285843137.73,3110755.65
300437.SZ,20240630,20240828,1,564806474.01,-44797259.31
300437.SZ,20240930,20241022,0,835772082.74,-55305638.0
300437.SZ,20240930,20241022,1,835772082.74,-54867408.67
300438.SZ,20171231,20180424,0,2098492686.07,251396522.03
300438.SZ,20180331,20180424,0,388519312.3,73945317.75
300438.SZ,20180630,20180830,0,961692416.97,155654199.52
300438.SZ,20180930,20181030,0,1770133126.33,269360109.47
300438.SZ,20180930,20181030,1,1770133126.33,269360109.47
300438.SZ,20181231,20190425,0,2568705636.93,264800613.55
300438.SZ,20181231,20190425,1,2568705636.93,264800613.55
300438.SZ,20190331,20190425,0,592654379.18,45358296.74
300438.SZ,20190630,20190830,0,1445997164.33,136459091.51
300438.SZ,20190930,20191028,0,2494812608.91,270091022.06
300438.SZ,20190930,20191028,1,2494812608.91,270091022.06
300438.SZ,20191231,20200424,0,3308448046.38,168260315.71
300438.SZ,20191231,20200424,1,3308448046.38,168260315.71
300438.SZ,20200331,20200424,0,444850645.68,20182502.2
300438.SZ,20200331,20200424,1,444850645.68,20182502.2
300438.SZ,20200630,20200827,0,1313609086.01,70914494.71
300438.SZ,20200630,20200827,1,1313609086.01,70914494.71
300438.SZ,20200930,20201029,0,2475634542.64,140732895.84
300438.SZ,20200930,20201029,1,2475634542.64,140732895.84
300438.SZ,20201231,20210428,0,3642225979.02,53203282.65
300438.SZ,20201231,20210428,1,3642225979.02,53203282.65
300438.SZ,20210331,20210428,1,1062084836.05,54727058.99
300438.SZ,20210630,20210828,1,2454886219.67,118405767.81
300438.SZ,20210930,20211028,1,3895798575.69,164002902.29
300438.SZ,20211231,20220428,0,5692893584.13,182431718.4
300438.SZ,20211231,20220428,1,5692893584.13,182431718.4
300438.SZ,20220331,20220428,0,1661999145.17,90578072.06
300438.SZ,20220331,20220428,1,1661999145.17,90578072.06
300438.SZ,20220630,20220830,1,4064773155.76,243856880.35
300438.SZ,20220930,20221027,1,6501783531.94,443127013.49
300438.SZ,20221231,20230427,0,9066704004.58,628382186.57
300438.SZ,20221231,20230427,1,9066704004.58,628382186.57
300438.SZ,20230331,20230427,1,2495302171.43,182478156.79
300438.SZ,20230630,20230831,1,4374591113.82,251300795.34
300438.SZ,20230930,20231027,1,5739444221.27,274656674.74
300438.SZ,20231231,20240427,1,6932475479.75,43102038.12
300438.SZ,20240331,20240427,1,1597013711.2,16356922.23
300438.SZ,20240630,20240828,1,3773000960.61,41679012.0
300438.SZ,20240930,20241025,1,5647856143.46,60502693.44
300439.SZ,20171231,20180420,0,1805167985.08,214193185.05
300439.SZ,20180331,20180426,0,460746308.56,64275613.38
300439.SZ,20180630,20180821,0,1457846768.55,127597126.41
300439.SZ,20180930,20181027,0,2348358188.26,198143299.35
300439.SZ,20180930,20181027,1,2348358188.26,198143299.35
300439.SZ,20181231,20190320,0,3135122919.82,241172082.63
300439.SZ,20181231,20190320,1,3135122919.82,241172082.63
300439.SZ,20190331,20190427,0,691877643.76,71711372.41
300439.SZ,20190630,20190817,0,1526013695.23,129502555.28
300439.SZ,20190930,20191029,0,2354388797.36,205412733.7
300439.SZ,20190930,20191029,1,2354388797.36,205412733.7
300439.SZ,20191231,20200428,0,3133447697.27,-559912183.23
300439.SZ,20191231,20200428,1,3133447697.27,-559912183.23
300439.SZ,20200331,20200428,0,440997067.29,165649634.81
300439.SZ,20200331,20200428,1,440997067.29,165649634.81
300439.SZ,20200630,20200828,0,1119056043.63,225976366.21
300439.SZ,20200630,20200828,1,1119056043.63,225976366.21
300439.SZ,20200930,20201030,0,1749564779.14,299455506.39
300439.SZ,20200930,20201030,1,1749564779.14,299455506.39
300439.SZ,20201231,20210427,0,2302032421.39,299480578.96
300439.SZ,20201231,20210427,1,2302032421.39,299480578.96
300439.SZ,20210331,20210427,1,531229953.71,75542627.24
300439.SZ,20210630,20210828,1,1121351203.77,133046035.43
300439.SZ,20210930,20211029,0,1721274275.98,172650767.78
300439.SZ,20210930,20211029,1,1721274275.98,172650767.78
300439.SZ,20211231,20220423,0,2251532206.94,179488034.18
300439.SZ,20211231,20220423,1,2251532206.94,179488034.18
300439.SZ,20220331,20220427,0,577448213.25,69561237.21
300439.SZ,20220331,20220427,1,577448213.25,69561237.21
300439.SZ,20220630,20220826,0,1290694224.08,146545065.6
300439.SZ,20220630,20220826,1,1290694224.08,146545065.6
300439.SZ,20220930,20221026,1,1901219803.89,203438912.53
300439.SZ,20221231,20230426,1,2489086216.22,198527038.64
300439.SZ,20230331,20230428,1,490894873.63,71413144.4
300439.SZ,20230630,20230819,0,976807779.93,174865865.26
300439.SZ,20230630,20230819,1,976807779.93,174865865.26
300439.SZ,20230930,20231026,1,1470634733.0,229956759.59
300439.SZ,20231231,20240419,1,1885869216.24,256551420.89
300439.SZ,20240331,20240424,1,481512053.72,79096771.2
300439.SZ,20240630,20240829,1,949125024.71,178463238.99
300439.SZ,20240930,20241026,1,1406709821.37,224363611.78
300440.SZ,20171231,20180416,0,595054203.51,118871247.0
300440.SZ,20180331,20180427,0,86199781.86,4382874.33
300440.SZ,20180630,20180829,0,200159459.67,45103276.1
300440.SZ,20180930,20181029,0,279708233.36,58992510.94
300440.SZ,20180930,20181029,1,279708233.36,58992510.94
300440.SZ,20181231,20190413,0,519589576.09,105323643.1
300440.SZ,20181231,20190413,1,519589576.09,105323643.1
300440.SZ,20190331,20190427,0,72172689.23,2349883.57
300440.SZ,20190630,20190827,0,199350733.05,35407459.39
300440.SZ,20190930,20191029,0,356176699.93,74510658.73
300440.SZ,20190930,20191029,1,356176699.93,74510658.73
300440.SZ,20191231,20200425,0,689812652.5,130203913.33
300440.SZ,20191231,20200425,1,689812652.5,130203913.33
300440.SZ,20200331,20200428,0,65623085.31,2702642.13
300440.SZ,20200331,20200428,1,65623085.31,2702642.13
300440.SZ,20200630,20200828,0,208544846.3,43420317.52
300440.SZ,20200630,20200828,1,208544846.3,43420317.52
300440.SZ,20200930,20201029,0,378424212.09,76291780.56
300440.SZ,20200930,20201029,1,378424212.09,76291780.56
300440.SZ,20201231,20210428,0,693893690.8,145511737.76
300440.SZ,20201231,20210428,1,693893690.8,145511737.76
300440.SZ,20210331,20210429,1,74652423.48,3147780.89
300440.SZ,20210630,20210830,1,243764438.4,21426581.14
300440.SZ,20210930,20211029,0,433625756.14,61025217.37
300440.SZ,20210930,20211029,1,433625756.14,61025217.37
300440.SZ,20211231,20220426,0,906352618.69,95428868.0
300440.SZ,20211231,20220426,1,906352618.69,95428868.0
300440.SZ,20220331,20220428,0,24395040.99,-30693588.78
300440.SZ,20220331,20220428,1,24395040.99,-30693588.78
300440.SZ,20220630,20220811,1,261216977.98,24077555.93
300440.SZ,20220930,20221028,0,446145897.34,63703206.16
300440.SZ,20220930,20221028,1,446145897.34,63703206.16
300440.SZ,20221231,20230428,0,911114003.98,40873960.61
300440.SZ,20221231,20230428,1,911114003.98,40873960.61
300440.SZ,20230331,20230428,1,38159773.28,-26338643.13
300440.SZ,20230630,20230829,1,249331151.96,12302535.04
300440.SZ,20230930,20231028,1,536443571.91,34092722.05
300440.SZ,20231231,20240426,1,1184966267.88,96871841.81
300440.SZ,20240331,20240426,1,46931728.15,-19346811.07
300440.SZ,20240630,20240827,1,233468426.88,14487723.7
300440.SZ,20240930,20241029,1,453268896.4,39537476.42
300441.SZ,20171231,20180404,0,1114538720.28,150971686.8
300441.SZ,20180331,20180420,0,317984789.16,38691145.57
300441.SZ,20180630,20180828,0,707984163.36,88049663.69
300441.SZ,20180930,20181020,0,1094179296.1,134892090.16
300441.SZ,20180930,20181020,1,1094179296.1,134892090.16
300441.SZ,20181231,20190413,0,1505302641.35,121267465.1
300441.SZ,20181231,20190413,1,1505302641.35,121267465.1
300441.SZ,20190331,20190426,0,344160621.83,22970448.81
300441.SZ,20190630,20190830,0,726020966.24,61448894.51
300441.SZ,20190930,20191026,0,1127008148.0,102248092.15
300441.SZ,20190930,20191026,1,1127008148.0,102248092.15
300441.SZ,20191231,20200428,0,1559555365.87,-145305866.02
300441.SZ,20191231,20200428,1,1559555365.87,-145305866.02
300441.SZ,20200331,20200428,0,295200430.75,18073867.25
300441.SZ,20200331,20200428,1,295200430.75,18073867.25
300441.SZ,20200630,20200825,0,845785870.5,109387349.12
300441.SZ,20200630,20200825,1,845785870.5,109387349.12
300441.SZ,20200930,20201027,0,1380558234.21,189360440.07
300441.SZ,20200930,20201027,1,1380558234.21,189360440.07
300441.SZ,20201231,20210427,0,1970959529.85,98549800.21
300441.SZ,20201231,20210427,1,1970959529.85,98549800.21
300441.SZ,20210331,20210427,1,543834288.67,78205217.86
300441.SZ,20210630,20210724,1,1143858541.13,173160104.73
300441.SZ,20210930,20211027,0,1657759717.27,236874610.4
300441.SZ,20210930,20211027,1,1657759717.27,236874610.4
300441.SZ,20211231,20220423,0,2171826108.03,266209666.4
300441.SZ,20211231,20220423,1,2171826108.03,266209666.4
300441.SZ,20220331,20220423,0,473607565.37,37846497.02
300441.SZ,20220331,20220423,1,473607565.37,37846497.02
300441.SZ,20220630,20220816,1,994854006.89,91742716.56
300441.SZ,20220930,20221025,1,1512551660.35,137873452.68
300441.SZ,20221231,20230421,0,2054143008.74,110896650.12
300441.SZ,20221231,20230421,1,2054143008.74,110896650.12
300441.SZ,20230331,20230421,1,457162417.28,34314712.33
300441.SZ,20230630,20230828,1,1023618756.44,91400439.38
300441.SZ,20230930,20231024,1,1656986615.86,174406453.47
300441.SZ,20231231,20240319,1,2415246043.02,280620976.56
300441.SZ,20240331,20240424,1,565131473.66,61560058.39
300441.SZ,20240630,20240829,1,1337348849.88,188453090.65
300441.SZ,20240930,20241023,1,1768618580.91,703014486.66
300442.SZ,20171231,20180424,0,694225978.93,8754570.33
300442.SZ,20180331,20180424,0,190622077.7,2629996.31
300442.SZ,20180630,20180829,0,332075495.09,-13453812.31
300442.SZ,20180930,20181026,0,425197161.03,-28615521.2
300442.SZ,20180930,20181026,1,425197161.03,-28615521.2
300442.SZ,20181231,20190425,0,579549995.56,-241396009.51
300442.SZ,20181231,20190425,1,579549995.56,-241396009.51
300442.SZ,20190331,20190425,0,200115469.99,2705227.49
300442.SZ,20190630,20190829,0,296820397.37,20233659.29
300442.SZ,20190930,20191026,0,419639446.45,18942451.23
300442.SZ,20190930,20191026,1,419639446.45,18942451.23
300442.SZ,20191231,20200523,0,640060243.46,13405626.62
300442.SZ,20191231,20200523,1,640060243.46,13405626.62
300442.SZ,20200331,20200430,0,86670787.31,-14868170.5
300442.SZ,20200331,20200430,1,86670787.31,-14868170.5
300442.SZ,20200630,20200828,0,201078891.76,-32839171.45
300442.SZ,20200630,20200828,1,201078891.76,-32839171.45
300442.SZ,20200930,20201029,0,312581791.66,-61880925.97
300442.SZ,20200930,20201029,1,312581791.66,-61880925.97
300442.SZ,20201231,20210409,0,459494012.53,-227261589.0
300442.SZ,20201231,20210409,1,459494012.53,-227261589.0
300442.SZ,20210331,20210429,1,149048347.51,3412091.8
300442.SZ,20210630,20210813,1,388904770.22,5525270.68
300442.SZ,20210930,20211027,0,540727925.24,6549180.23
300442.SZ,20210930,20211027,1,540727925.24,6549180.23
300442.SZ,20211231,20220427,0,691645162.55,-11689285.51
300442.SZ,20211231,20220427,1,691645162.55,-11689285.51
300442.SZ,20220331,20220429,0,79888310.74,-16852713.18
300442.SZ,20220331,20220429,1,79888310.74,-16852713.18
300442.SZ,20220630,20220820,1,196328768.04,-21126201.49
300442.SZ,20220930,20221020,0,1989448530.57,820605495.62
300442.SZ,20220930,20221020,1,1989448530.57,820605495.62
300442.SZ,20221231,20230422,0,2714740688.79,1198254367.29
300442.SZ,20221231,20230422,1,2714740688.79,1198254367.29
300442.SZ,20230331,20230422,1,808499284.48,329756259.04
300442.SZ,20230630,20230828,0,1682733656.36,702207003.19
300442.SZ,20230630,20230828,1,1682733656.36,702207003.19
300442.SZ,20230930,20231026,1,2680914634.76,1120175988.7
300442.SZ,20231231,20240418,0,4350788339.36,1761820497.58
300442.SZ,20240331,20240427,1,1242260262.53,474234549.39
300442.SZ,20240630,20240823,1,3575249694.16,966528910.93
300442.SZ,20240930,20241030,1,6410351527.92,1513743522.45
300443.SZ,20171231,20180410,0,596281601.0,150277457.47
300443.SZ,20180331,20180426,0,100004264.74,13323736.51
300443.SZ,20180630,20180829,0,289481076.1,40069156.19
300443.SZ,20180930,20181026,0,516044595.43,82635814.1
300443.SZ,20180930,20181026,1,516044595.43,82635814.1
300443.SZ,20181231,20190410,0,789639907.88,116343673.4
300443.SZ,20181231,20190410,1,789639907.88,116343673.4
300443.SZ,20190331,20190410,0,223426608.14,34130459.98
300443.SZ,20190630,20190731,1,492363110.64,80709498.91
300443.SZ,20190930,20191029,0,825546006.24,139849570.17
300443.SZ,20190930,20191029,1,825546006.24,139849570.17
300443.SZ,20191231,20200229,0,1124000775.49,205198565.91
300443.SZ,20191231,20200229,1,1124000775.49,205198565.91
300443.SZ,20200331,20200425,0,259022547.44,61319961.27
300443.SZ,20200331,20200425,1,259022547.44,61319961.27
300443.SZ,20200630,20200722,0,607002692.48,179077994.14
300443.SZ,20200630,20200722,1,607002692.48,179077994.14
300443.SZ,20200930,20201028,0,1052947787.45,335993220.1
300443.SZ,20200930,20201028,1,1052947787.45,335993220.1
300443.SZ,20201231,20210208,0,1476556394.27,522230745.07
300443.SZ,20201231,20210208,1,1476556394.27,522230745.07
300443.SZ,20210331,20210428,1,384845615.15,131394708.56
300443.SZ,20210630,20210819,1,800020712.07,267867377.04
300443.SZ,20210930,20211021,1,1261612002.31,407866470.84
300443.SZ,20211231,20220226,0,1650839299.81,496377835.35
300443.SZ,20211231,20220226,1,1650839299.81,496377835.35
300443.SZ,20220331,20220429,0,289947232.17,46063647.41
300443.SZ,20220331,20220429,1,289947232.17,46063647.41
300443.SZ,20220630,20220826,1,641320644.63,117983027.92
300443.SZ,20220930,20221027,1,1211916786.18,235207122.0
300443.SZ,20221231,20230412,0,1811581729.72,352420956.11
300443.SZ,20221231,20230412,1,1811581729.72,352420956.11
300443.SZ,20230331,20230412,1,437202384.74,100150017.48
300443.SZ,20230630,20230829,1,798054899.46,200674859.54
300443.SZ,20230930,20231030,1,1336296099.41,326922621.58
300443.SZ,20231231,20240424,1,1945847812.58,411796815.46
300443.SZ,20240331,20240424,1,255483145.24,29246775.94
300443.SZ,20240630,20240830,1,713188796.5,74033453.83
300443.SZ,20240930,20241030,0,1313307066.26,149104414.9
300443.SZ,20240930,20241030,1,1313307066.26,149104414.9
300444.SZ,20171231,20180418,0,1399918596.78,104543890.79
300444.SZ,20180331,20180425,0,253347526.8,115873245.08
300444.SZ,20180630,20180830,0,787149917.07,165042655.31
300444.SZ,20180930,20181030,0,1348504819.77,201125302.23
300444.SZ,20180930,20181030,1,1348504819.77,201125302.23
300444.SZ,20181231,20190426,0,1905146834.59,188695825.75
300444.SZ,20181231,20190426,1,1905146834.59,188695825.75
300444.SZ,20190331,20190426,0,294546774.46,20170576.54
300444.SZ,20190630,20190830,0,807143919.22,44041353.3
300444.SZ,20190930,20191030,0,1240547712.8,51893844.64
300444.SZ,20190930,20191030,1,1240547712.8,51893844.64
300444.SZ,20191231,20200428,0,1701250776.83,-629097917.37
300444.SZ,20191231,20200428,1,1701250776.83,-629097917.37
300444.SZ,20200331,20200428,0,176283896.77,-5309448.37
300444.SZ,20200331,20200428,1,176283896.77,-5309448.37
300444.SZ,20200630,20200828,0,545307977.9,11025252.34
300444.SZ,20200630,20200828,1,545307977.9,11025252.34
300444.SZ,20200930,20201016,0,911452867.79,30894648.25
300444.SZ,20200930,20201016,1,911452867.79,30894648.25
300444.SZ,20201231,20210428,0,1231348377.96,32218396.29
300444.SZ,20201231,20210428,1,1231348377.96,32218396.29
300444.SZ,20210331,20210428,1,211660773.28,3390723.99
300444.SZ,20210630,20210828,1,505085105.11,11434530.76
300444.SZ,20210930,20211029,0,780290745.21,3240884.8
300444.SZ,20210930,20211029,1,780290745.21,3240884.8
300444.SZ,20211231,20220428,0,1171281252.07,-113324311.59
300444.SZ,20211231,20220428,1,1171281252.07,-113324311.59
300444.SZ,20220331,20220428,0,361229459.38,-7594074.16
