ts_code,report_period,n_versions,ann_dates
603357.SH,20200630,2,20200829;20200829
603357.SH,20200930,2,20201031;20201031
603357.SH,20201231,2,20210327;20210327
603357.SH,20210930,2,20211030;20211030
603357.SH,20211231,2,20220326;20220326
603357.SH,20221231,2,20230325;20230325
603357.SH,20240331,2,20240426;20240426
603358.SH,20180930,2,20181030;20181030
603358.SH,20190930,2,20191029;20191029
603358.SH,20191231,2,20200430;20200430
603358.SH,20200331,2,20200430;20200430
603358.SH,20200630,2,20200829;20200829
603358.SH,20200930,2,20201030;20201030
603358.SH,20201231,2,20210429;20210429
603358.SH,20210930,2,20211030;20211030
603358.SH,20211231,2,20220429;20220429
603358.SH,20230630,2,20230831;20230831
603358.SH,20230930,2,20231031;20231031
603359.SH,20180930,2,20181030;20181030
603359.SH,20190930,2,20191030;20191030
603359.SH,20191231,2,20200422;20200422
603359.SH,20200331,2,20200428;20200428
603359.SH,20200630,2,20200807;20200807
603359.SH,20200930,2,20201020;20201020
603359.SH,20201231,2,20210416;20210416
603359.SH,20211231,2,20220429;20220429
603359.SH,20220331,2,20220429;20220429
603359.SH,20230630,2,20230830;20230830
603359.SH,20230930,2,20231028;20231028
603359.SH,20240930,2,20241030;20241030
603360.SH,20180930,2,20181030;20181030
603360.SH,20190930,2,20191022;20191022
603360.SH,20200331,2,20200428;20200428
603360.SH,20200630,2,20200825;20200825
603360.SH,20200930,2,20201030;20201030
603360.SH,20201231,2,20210331;20210331
603360.SH,20210930,2,20211029;20211029
603360.SH,20211231,2,20220426;20220426
603360.SH,20240930,2,20241030;20241030
603363.SH,20170331,2,20180428;20180428
603363.SH,20180930,2,20181031;20181031
603363.SH,20191231,2,20200410;20200410
603363.SH,20200331,2,20200410;20200410
603363.SH,20200630,2,20200820;20200820
603363.SH,20200930,2,20201031;20201031
603363.SH,20201231,2,20210325;20210325
603363.SH,20210930,2,20211030;20211030
603363.SH,20211231,2,20220430;20220430
603363.SH,20220331,2,20220430;20220430
603363.SH,20230630,2,20230831;20230831
603363.SH,20231231,2,20240430;20240430
603363.SH,20240331,2,20240430;20240430
603365.SH,20180930,2,20181026;20181026
603365.SH,20190930,2,20191029;20191029
603365.SH,20191231,2,20200411;20200411
603365.SH,20200331,2,20200428;20200428
603365.SH,20200630,2,20200827;20200827
603365.SH,20200930,2,20201029;20201029
603365.SH,20201231,2,20210428;20210428
603365.SH,20211231,2,20220426;20220426
603365.SH,20220630,2,20220826;20220826
603365.SH,20221231,2,20230426;20230426
603365.SH,20230630,2,20230829;20230829
603366.SH,20180930,2,20181030;20181030
603366.SH,20181231,2,20190423;20190423
603366.SH,20190630,2,20190820;20190820
603366.SH,20191231,2,20200429;20200429
603366.SH,20200331,2,20200429;20200429
603366.SH,20200630,2,20200827;20200827
603366.SH,20200930,2,20201030;20201030
603366.SH,20201231,2,20210430;20210430
603366.SH,20210930,2,20211029;20211029
603366.SH,20211231,2,20220430;20220430
603366.SH,20220930,2,20221026;20221026
603366.SH,20230630,2,20230816;20230816
603366.SH,20230930,2,20231027;20231027
603367.SH,20170331,2,20180427;20180427
603367.SH,20180930,2,20181026;20181026
603367.SH,20190930,2,20191028;20191028
603367.SH,20191231,2,20200429;20200429
603367.SH,20200331,2,20200429;20200429
603367.SH,20200630,2,20200811;20200811
603367.SH,20200930,2,20201030;20201030
603367.SH,20201231,2,20210409;20210409
603367.SH,20210930,2,20211027;20211027
603367.SH,20211231,2,20220427;20220427
603367.SH,20220331,2,20220427;20220427
603367.SH,20221231,2,20230331;20230331
603367.SH,20230630,2,20230825;20230825
603368.SH,20180930,2,20181030;20181030
603368.SH,20181231,2,20190328;20190328
603368.SH,20190630,2,20190813;20190813
603368.SH,20190930,2,20191030;20191030
603368.SH,20191231,2,20200423;20200423
603368.SH,20200331,2,20200423;20200423
603368.SH,20200630,2,20200820;20200820
603368.SH,20200930,2,20201028;20201028
603368.SH,20201231,2,20210330;20210330
603368.SH,20210930,2,20211027;20211027
603368.SH,20211231,2,20220331;20220331
603368.SH,20221231,2,20230328;20230328
603369.SH,20180930,2,20181031;20181031
603369.SH,20181231,2,20190413;20190413
603369.SH,20190630,2,20190731;20190731
603369.SH,20191231,2,20200429;20200429
603369.SH,20200331,2,20200429;20200429
603369.SH,20200630,2,20200808;20200808
603369.SH,20200930,2,20201031;20201031
603369.SH,20201231,2,20210419;20210419
603369.SH,20210930,2,20211030;20211030
603369.SH,20211231,2,20220416;20220416
603369.SH,20230630,2,20230829;20230829
603373.SH,20230630,2,20231201;20231201
603377.SH,20180930,2,20181019;20181019
603377.SH,20190930,2,20191018;20191018
603377.SH,20191231,2,20200425;20200425
603377.SH,20200331,2,20200430;20200430
603377.SH,20200630,2,20200828;20200828
603377.SH,20200930,2,20201026;20201026
603377.SH,20201231,2,20210410;20210410
603377.SH,20210930,2,20211016;20211016
603377.SH,20211231,2,20220430;20220430
603377.SH,20221231,2,20230422;20230422
603377.SH,20240331,2,20240430;20240430
603378.SH,20180930,2,20181026;20181026
603378.SH,20190930,2,20191025;20191025
603378.SH,20191231,2,20200418;20200418
603378.SH,20200331,2,20200430;20200430
603378.SH,20200630,2,20200826;20200826
603378.SH,20200930,2,20201028;20201028
603378.SH,20201231,2,20210429;20210429
603378.SH,20210930,2,20211029;20211029
603378.SH,20211231,2,20220430;20220430
603378.SH,20220331,2,20220430;20220430
603378.SH,20220930,2,20221028;20221028
603379.SH,20180630,2,20181018;20181018
603379.SH,20180930,2,20191025;20191025
603379.SH,20190930,2,20191025;20191025
603379.SH,20191231,2,20200425;20200425
603379.SH,20200331,2,20200425;20200425
603379.SH,20200630,2,20200822;20200822
603379.SH,20200930,2,20201030;20201030
603379.SH,20201231,2,20210422;20210422
603379.SH,20210930,2,20211029;20211029
603379.SH,20211231,2,20220422;20220422
603379.SH,20220331,2,20220429;20220429
603379.SH,20221231,2,20230421;20230421
603380.SH,20180930,2,20181030;20181030
603380.SH,20181231,2,20190329;20190329
603380.SH,20190630,2,20190828;20190828
603380.SH,20190930,2,20191029;20191029
603380.SH,20191231,2,20200417;20200417
603380.SH,20200331,2,20200428;20200428
603380.SH,20200630,2,20200826;20200826
603380.SH,20200930,2,20201029;20201029
603380.SH,20201231,2,20210423;20210423
603380.SH,20210930,2,20211030;20211030
603380.SH,20211231,2,20220402;20220402
603380.SH,20220331,2,20220429;20220429
603380.SH,20221231,2,20230428;20230428
603383.SH,20180930,2,20181030;20181030
603383.SH,20181231,2,20190402;20190402
603383.SH,20190630,2,20190827;20190827
603383.SH,20190930,2,20191029;20191029
603383.SH,20191231,2,20200408;20200408
603383.SH,20200331,2,20200424;20200424
603383.SH,20200630,2,20200825;20200825
603383.SH,20200930,2,20201028;20201028
603383.SH,20201231,2,20210417;20210417
603383.SH,20211231,2,20220412;20220412
603383.SH,20220331,2,20220426;20220426
603383.SH,20221231,2,20230411;20230411
603383.SH,20230930,2,20231027;20231027
603385.SH,20180930,2,20181026;20181026
603385.SH,20181231,2,20190425;20190425
603385.SH,20190630,2,20190816;20190816
603385.SH,20190930,2,20191025;20191025
603385.SH,20191231,2,20200320;20200320
603385.SH,20200331,2,20200417;20200417
603385.SH,20200630,2,20200826;20200826
603385.SH,20200930,2,20201031;20201031
603385.SH,20201231,2,20210312;20210312
603385.SH,20211231,2,20220415;20220415
603385.SH,20220930,2,20221028;20221028
603385.SH,20221231,2,20230421;20230421
603385.SH,20230630,2,20230825;20230825
603385.SH,20230930,2,20231027;20231027
603385.SH,20240930,2,20241025;20241025
603386.SH,20170331,2,20180426;20180426
603386.SH,20180930,2,20181030;20181030
603386.SH,20181231,2,20190409;20190409
603386.SH,20190630,2,20190829;20190829
603386.SH,20190930,2,20191029;20191029
603386.SH,20191231,2,20200409;20200409
603386.SH,20200331,2,20200425;20200425
603386.SH,20200630,2,20200810;20200810
603386.SH,20200930,2,20201031;20201031
603386.SH,20201231,2,20210326;20210326
603386.SH,20210930,2,20211019;20211019
603386.SH,20211231,2,20220415;20220415
603386.SH,20220331,2,20220427;20220427
603386.SH,20221231,2,20230325;20230325
603386.SH,20230630,2,20230830;20230830
603387.SH,20180930,2,20181026;20181026
603387.SH,20190930,2,20191023;20191023
603387.SH,20191231,2,20200324;20200324
603387.SH,20200331,2,20200430;20200430
603387.SH,20200630,2,20200827;20200827
603387.SH,20200930,2,20201028;20201028
603387.SH,20201231,2,20210428;20210428
603387.SH,20211231,2,20220428;20220428
603387.SH,20220331,2,20220428;20220428
603387.SH,20230930,2,20231028;20231028
603388.SH,20180930,2,20181030;20181030
603388.SH,20190930,2,20191029;20191029
603388.SH,20200331,2,20200430;20200430
603388.SH,20200630,2,20200825;20200825
603388.SH,20200930,2,20201028;20201028
603388.SH,20201231,2,20210415;20210415
603388.SH,20210930,2,20211030;20211030
603388.SH,20211231,2,20220426;20220426
603388.SH,20221231,2,20230429;20230429
603388.SH,20230331,2,20230429;20230429
603388.SH,20230630,2,20230829;20230829
603388.SH,20231231,2,20240427;20240427
603389.SH,20171231,2,20180427;20180427
603389.SH,20180630,2,20180816;20180816
603389.SH,20181231,2,20190412;20190412
603389.SH,20190630,2,20190820;20190820
603389.SH,20190930,2,20191029;20191029
603389.SH,20191231,2,20200428;20200428
603389.SH,20200331,2,20200428;20200428
603389.SH,20200630,2,20200814;20200814
603389.SH,20200930,2,20201030;20201030
603389.SH,20201231,2,20210423;20210423
603389.SH,20211231,2,20220426;20220426
603389.SH,20220331,2,20220426;20220426
603390.SH,20171231,2,20191105;20191105
603390.SH,20181231,2,20191105;20191105
603390.SH,20190630,2,20191105;20191105
603390.SH,20191231,2,20200427;20200427
603390.SH,20200331,2,20200429;20200429
603390.SH,20200630,2,20200828;20200828
603390.SH,20200930,2,20201029;20201029
603390.SH,20201231,2,20210409;20210409
603390.SH,20210930,2,20211027;20211027
603390.SH,20211231,2,20220428;20220428
603390.SH,20240930,2,20241030;20241030
603392.SH,20171231,2,20200403;20200403
603392.SH,20180630,2,20181116;20181116
603392.SH,20181231,2,20200403;20200403
603392.SH,20190331,2,20200428;20200428
603392.SH,20190630,2,20200821;20200821
603392.SH,20191231,2,20200403;20200403
603392.SH,20200630,2,20200821;20200821
603392.SH,20200930,2,20201028;20201028
603392.SH,20201231,2,20210326;20210326
603392.SH,20221231,2,20230321;20230321
603392.SH,20230630,2,20230825;20230825
603392.SH,20230930,2,20231028;20231028
603392.SH,20240930,2,20241025;20241025
603393.SH,20180930,2,20181030;20181030
603393.SH,20181231,2,20190322;20190322
603393.SH,20190630,2,20190821;20190821
603393.SH,20190930,2,20191024;20191024
603393.SH,20191231,2,20200331;20200331
603393.SH,20200331,2,20200429;20200429
603393.SH,20200630,2,20200828;20200828
603393.SH,20200930,2,20201030;20201030
603393.SH,20201231,2,20210327;20210327
603393.SH,20210930,2,20211029;20211029
603393.SH,20211231,2,20220331;20220331
603393.SH,20220331,2,20220429;20220429
603393.SH,20220930,2,20221028;20221028
603393.SH,20221231,2,20230315;20230315
603393.SH,20230630,2,20230830;20230830
603393.SH,20240930,2,20241030;20241030
603396.SH,20180930,2,20181030;20181030
603396.SH,20190930,2,20191030;20191030
603396.SH,20191231,2,20200416;20200416
603396.SH,20200331,2,20200430;20200430
603396.SH,20200630,2,20200825;20200825
603396.SH,20200930,2,20201030;20201030
603396.SH,20201231,2,20210316;20210316
603396.SH,20210930,2,20211029;20211029
603396.SH,20211231,2,20220428;20220428
603396.SH,20220331,2,20220429;20220429
603396.SH,20221231,2,20230418;20230418
603398.SH,20181231,2,20190424;20190424
603398.SH,20190930,2,20191030;20191030
603398.SH,20191231,2,20200428;20200428
603398.SH,20200331,2,20200430;20200430
603398.SH,20200630,2,20200827;20200827
603398.SH,20200930,2,20201028;20201028
603398.SH,20201231,2,20210429;20210429
603398.SH,20210930,2,20211030;20211030
603398.SH,20211231,2,20220427;20220427
603398.SH,20220331,2,20220427;20220427
603398.SH,20221231,2,20230428;20230428
603399.SH,20180930,2,20181031;20181031
603399.SH,20181231,2,20190430;20190430
603399.SH,20190630,2,20190830;20190830
603399.SH,20191231,2,20200430;20200430
603399.SH,20200331,2,20200430;20200430
603399.SH,20200630,2,20200828;20200828
603399.SH,20200930,2,20201031;20201031
603399.SH,20201231,2,20210430;20210430
603399.SH,20210930,2,20211030;20211030
603399.SH,20211231,2,20220430;20220430
603399.SH,20220331,2,20220430;20220430
603399.SH,20221231,2,20230330;20230330
603408.SH,20161231,2,20191206;20191206
603408.SH,20190630,2,20200729;20200729
603408.SH,20200630,2,20200729;20200729
603408.SH,20200930,2,20201030;20201030
603408.SH,20201231,2,20210424;20210424
603408.SH,20211231,2,20220420;20220420
603416.SH,20180930,2,20181026;20181026
603416.SH,20190930,2,20191026;20191026
603416.SH,20191231,2,20200422;20200422
603416.SH,20200331,2,20200422;20200422
603416.SH,20200630,2,20200815;20200815
603416.SH,20200930,2,20201024;20201024
603416.SH,20201231,2,20210410;20210410
603416.SH,20210930,2,20211029;20211029
603416.SH,20211231,2,20220423;20220423
603416.SH,20220331,2,20220423;20220423
603416.SH,20221231,2,20230427;20230427
603416.SH,20230331,2,20230427;20230427
603416.SH,20230630,2,20230823;20230823
603421.SH,20180930,2,20181030;20181030
603421.SH,20190930,2,20191029;20191029
603421.SH,20200331,2,20200423;20200423
603421.SH,20200630,2,20200826;20200826
603421.SH,20200930,2,20201029;20201029
603421.SH,20201231,2,20210415;20210415
603421.SH,20210930,2,20211029;20211029
603421.SH,20211231,2,20220426;20220426
603421.SH,20230930,2,20231026;20231026
603429.SH,20180930,2,20181025;20181025
603429.SH,20181231,2,20190312;20190312
603429.SH,20190930,2,20191025;20191025
603429.SH,20191231,2,20200408;20200408
603429.SH,20200331,2,20200421;20200421
603429.SH,20200930,2,20201027;20201027
603429.SH,20201231,2,20210320;20210320
603429.SH,20210930,2,20211027;20211027
603429.SH,20211231,2,20220419;20220419
603429.SH,20220331,2,20220426;20220426
603429.SH,20221231,2,20230421;20230421
603429.SH,20230930,2,20231031;20231031
603439.SH,20171231,2,20200408;20200408
603439.SH,20180630,2,20181221;20181221
603439.SH,20181231,2,20200408;20200408
603439.SH,20190331,2,20200427;20200427
603439.SH,20191231,2,20200408;20200408
603439.SH,20200630,2,20200828;20200828
603439.SH,20200930,2,20201031;20201031
603439.SH,20201231,2,20210428;20210428
603439.SH,20210930,2,20211029;20211029
603439.SH,20211231,2,20220422;20220422
603439.SH,20221231,2,20230415;20230415
603439.SH,20230930,2,20231028;20231028
603444.SH,20180930,2,20181025;20181025
603444.SH,20181231,2,20190410;20190410
603444.SH,20190630,2,20190813;20190813
603444.SH,20190930,2,20191023;20191023
603444.SH,20191231,2,20200409;20200409
603444.SH,20200331,2,20200424;20200424
603444.SH,20200630,2,20200818;20200818
603444.SH,20200930,2,20201023;20201023
603444.SH,20201231,2,20210331;20210331
603444.SH,20211231,2,20220408;20220408
603444.SH,20220331,2,20220423;20220423
603444.SH,20221231,2,20230331;20230331
603444.SH,20230331,2,20230427;20230427
603444.SH,20240930,2,20241025;20241025
603456.SH,20180930,2,20181026;20181026
603456.SH,20190930,2,20191025;20191025
603456.SH,20191231,2,20200409;20200409
603456.SH,20200331,2,20200429;20200429
603456.SH,20200630,2,20200826;20200826
603456.SH,20200930,2,20201022;20201022
603456.SH,20201231,2,20210428;20210428
603456.SH,20210930,2,20211029;20211029
603456.SH,20211231,2,20220420;20220420
603458.SH,20170331,2,20180426;20180426
603458.SH,20180930,2,20181026;20181026
603458.SH,20181231,2,20190405;20190405
603458.SH,20190630,2,20190824;20190824
603458.SH,20190930,2,20191029;20191029
603458.SH,20191231,2,20200425;20200425
603458.SH,20200331,2,20200429;20200429
603458.SH,20200630,2,20200828;20200828
603458.SH,20200930,2,20201030;20201030
603458.SH,20201231,2,20210402;20210402
603458.SH,20210930,2,20211030;20211030
603458.SH,20220331,2,20220429;20220429
603458.SH,20221231,2,20230422;20230422
603458.SH,20230930,2,20231031;20231031
603466.SH,20180930,2,20181030;20181030
603466.SH,20190930,2,20191029;20191029
603466.SH,20191231,2,20200416;20200416
603466.SH,20200331,2,20200429;20200429
603466.SH,20200630,2,20200826;20200826
603466.SH,20200930,2,20201028;20201028
603466.SH,20201231,2,20210416;20210416
603466.SH,20210930,2,20211030;20211030
603466.SH,20211231,2,20220429;20220429
603466.SH,20220331,2,20220429;20220429
603466.SH,20221231,2,20230418;20230418
603477.SH,20180930,2,20181031;20181031
603477.SH,20181231,2,20190426;20190426
603477.SH,20190630,2,20190829;20190829
603477.SH,20190930,2,20191030;20191030
603477.SH,20191231,2,20200228;20200228
603477.SH,20200331,2,20200429;20200429
603477.SH,20200630,2,20200828;20200828
603477.SH,20200930,2,20201017;20201017
603477.SH,20201231,2,20210401;20210401
603477.SH,20210930,2,20211030;20211030
603477.SH,20211231,2,20220312;20220312
603477.SH,20221231,2,20230330;20230330
603477.SH,20230630,2,20230831;20230831
603477.SH,20240331,2,20240430;20240430
603486.SH,20170930,2,20181027;20181027
603486.SH,20180930,2,20181027;20181027
603486.SH,20190930,2,20191030;20191030
603486.SH,20191231,2,20200428;20200428
603486.SH,20200331,2,20200428;20200428
603486.SH,20200630,2,20200820;20200820
603486.SH,20200930,2,20201024;20201024
603486.SH,20201231,2,20210424;20210424
603486.SH,20210930,2,20211030;20211030
603486.SH,20211231,2,20220423;20220423
603486.SH,20220331,2,20220423;20220423
603486.SH,20221231,2,20230429;20230429
603486.SH,20230331,2,20230429;20230429
603488.SH,20170331,2,20180427;20180427
603488.SH,20180930,2,20181026;20181026
603488.SH,20190930,2,20191025;20191025
603488.SH,20191231,2,20200417;20200417
603488.SH,20200331,2,20200429;20200429
603488.SH,20200630,2,20200821;20200821
603488.SH,20200930,2,20201030;20201030
603488.SH,20201231,2,20210427;20210427
603488.SH,20210930,2,20211029;20211029
603488.SH,20211231,2,20220429;20220429
603488.SH,20220331,2,20220429;20220429
603488.SH,20221231,2,20230427;20230427
603488.SH,20230331,2,20230427;20230427
603488.SH,20230630,2,20230830;20230830
603489.SH,20190331,2,20200430;20200430
603489.SH,20200331,2,20200430;20200430
603489.SH,20200630,2,20200828;20200828
