etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,fund_type,invest_type,status,index_code,index_name,index_publisher,publisher_confidence,index_category,passive_index_flag,domestic_a_share_flag,cross_mixed_flag,is_csi_publisher,asset_class,eligible,exclusion_reason,match_level,match_status,bench_idx_name,benchmark,data_source,retrieval_date
588160.SH,南方上证科创板新材料ETF,SH,20221026,,20220930,南方基金管理股份有限公司,股票型,被动指数型,L,,上证科创板新材料,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板新材料,上证科创板新材料指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588200.SH,嘉实上证科创板芯片ETF,SH,20221026,,20220930,嘉实基金管理有限公司,股票型,被动指数型,L,,上证科创板芯片,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板芯片,上证科创板芯片指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588290.SH,华安上证科创板芯片ETF,SH,20221026,,20220930,华安基金管理有限公司,股票型,被动指数型,L,,上证科创板芯片,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板芯片,上证科创板芯片指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159658.SZ,华安中证数字经济主题ETF,SZ,20221012,,20220927,华安基金管理有限公司,股票型,被动指数型,L,,中证数字经济主题,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证数字经济主题,中证数字经济主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560080.SH,汇添富中证中药ETF,SH,20221017,,20220926,汇添富基金管理股份有限公司,股票型,被动指数型,L,930641.CSI,中证中药,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证中药,中证中药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159645.SZ,富国国证疫苗与生物科技ETF,SZ,20220926,,20220916,富国基金管理有限公司,股票型,被动指数型,L,,国证疫苗与生物科技,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证疫苗与生物科技,国证疫苗与生物科技指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562310.SH,银华沪深300成长ETF,SH,20220909,,20220901,银华基金管理股份有限公司,股票型,被动指数型,L,,沪深300成长,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300成长,沪深300成长指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159637.SZ,东财中证新能源汽车ETF,SZ,20220901,,20220819,东财基金管理有限公司,股票型,被动指数型,L,,中证新能源汽车,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证新能源汽车,中证新能源汽车指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159631.SZ,招商中证A100ETF,SZ,20220826,,20220818,招商基金管理有限公司,股票型,被动指数型,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159623.SZ,博时中证成渝地区双城经济圈成份ETF,SZ,20220909,,20220815,博时基金管理有限公司,股票型,被动指数型,L,,中证成渝地区双城经济圈成份,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证成渝地区双城经济圈成份,中证成渝地区双城经济圈成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159646.SZ,华泰柏瑞国证疫苗与生物科技ETF,SZ,20220822,20240605,20220811,华泰柏瑞基金管理有限公司,股票型,被动指数型,D,,国证疫苗与生物科技,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证疫苗与生物科技,国证疫苗与生物科技指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159643.SZ,国泰国证疫苗与生物科技ETF,SZ,20220822,,20220810,国泰基金管理有限公司,股票型,被动指数型,L,,国证疫苗与生物科技,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,国证疫苗与生物科技,国证疫苗与生物科技指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159638.SZ,嘉实中证智选航空航天科技ETF,SZ,20220812,,20220805,嘉实基金管理有限公司,股票型,被动指数型,L,,中证智选航空航天科技,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证智选航空航天科技,中证智选航空航天科技指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560110.SH,汇添富中证1000ETF,SH,20220808,,20220729,汇添富基金管理股份有限公司,股票型,被动指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562530.SH,华夏中证智选1000价值稳健策略ETF,SH,20220812,,20220728,华夏基金管理有限公司,股票型,被动指数型,L,,中证智选1000价值稳健策略,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证智选1000价值稳健策略,中证智选1000价值稳健策略指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560010.SH,广发中证1000ETF,SH,20220804,,20220728,广发基金管理有限公司,股票型,被动指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159633.SZ,易方达中证1000ETF,SZ,20220804,,20220728,易方达基金管理有限公司,股票型,被动指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561150.SH,富国中证500ESG基准ETF,SH,20220808,20221227,20220728,富国基金管理有限公司,股票型,被动指数型,D,,中证500ESG基准,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证500ESG基准,中证500ESG基准指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159629.SZ,富国中证1000ETF,SZ,20220803,,20220727,富国基金管理有限公司,股票型,被动指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证1000,中证1000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561510.SH,华泰柏瑞中证中药ETF,SH,20220804,,20220726,华泰柏瑞基金管理有限公司,股票型,被动指数型,L,930641.CSI,中证中药,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证中药,中证中药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159616.SZ,建信中证农牧主题ETF,SZ,20220808,,20220721,建信基金管理有限责任公司,股票型,被动指数型,L,931778.CSI,中证农牧主题,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证农牧主题,中证农牧主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562000.SH,华宝中证A100ETF,SH,20220801,,20220721,华宝基金管理有限公司,股票型,被动指数型,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562390.SH,银华中证中药ETF,SH,20220728,,20220720,银华基金管理股份有限公司,股票型,被动指数型,L,930641.CSI,中证中药,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证中药,中证中药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159647.SZ,鹏华中证中药ETF,SZ,20220728,,20220720,鹏华基金管理有限公司,股票型,被动指数型,L,930641.CSI,中证中药,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证中药,中证中药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159620.SZ,华夏中证智选500成长创新策略ETF,SZ,20220805,,20220719,华夏基金管理有限公司,股票型,被动指数型,L,931590.CSI,中证智选500成长创新策略,中证指数有限公司,INDEX_BASIC,策略指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证智选500成长创新策略,中证智选500成长创新策略指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159641.SZ,招商中证上海环交所碳中和ETF,SZ,20220722,,20220714,招商基金管理有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560060.SH,汇添富中证上海环交所碳中和ETF,SH,20220721,,20220713,汇添富基金管理股份有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159640.SZ,工银瑞信中证上海环交所碳中和ETF,SZ,20220721,,20220713,工银瑞信基金管理有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159642.SZ,大成中证上海环交所碳中和ETF,SZ,20220721,,20220713,大成基金管理有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562990.SH,易方达中证上海环交所碳中和ETF,SH,20220719,,20220711,易方达基金管理有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159639.SZ,南方中证上海环交所碳中和ETF,SZ,20220719,,20220711,南方基金管理股份有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560550.SH,广发中证上海环交所碳中和ETF,SH,20220719,,20220711,广发基金管理有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561190.SH,富国中证上海环交所碳中和ETF,SH,20220719,,20220711,富国基金管理有限公司,股票型,被动指数型,L,,中证上海环交所碳中和,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561700.SH,博时中证全指电力公用事业ETF,SH,20220715,,20220701,博时基金管理有限公司,股票型,被动指数型,L,,中证全指电力公用事业,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562350.SH,银华中证全指电力公用事业ETF,SH,20220712,,20220630,银华基金管理股份有限公司,股票型,被动指数型,L,,中证全指电力公用事业,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561160.SH,富国中证电池主题ETF,SH,20220708,,20220630,富国基金管理有限公司,股票型,被动指数型,L,,中证电池主题,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证电池主题,中证电池主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159628.SZ,万家国证2000ETF,SZ,20220718,,20220629,万家基金管理有限公司,股票型,被动指数型,L,399303.SZ,国证2000,深圳证券信息有限公司,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,国证2000,国证2000指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159635.SZ,华夏中证基建ETF,SZ,20220712,,20220628,华夏基金管理有限公司,股票型,被动指数型,L,930608.CSI,中证基建,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证基建,中证基建指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159609.SZ,浦银中证光伏产业ETF,SZ,20220708,,20220616,浦银基金管理有限公司,股票型,被动指数型,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证光伏产业,中证光伏产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560650.SH,民生加银中证企业核心竞争力50ETF,SH,20220627,20260824,20220613,民生加银基金管理有限公司,股票型,被动指数型,D,931526.CSI,中证企业核心竞争力50,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证企业核心竞争力50,中证企业核心竞争力50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560990.SH,中金中证科技先锋ETF,SH,20220627,,20220610,中金基金管理有限公司,股票型,被动指数型,L,,中证科技先锋,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证科技先锋,中证科技先锋指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159617.SZ,华夏中证智选500价值稳健策略ETF,SZ,20220630,,20220609,华夏基金管理有限公司,股票型,被动指数型,L,931587.CSI,中证智选500价值稳健策略,中证指数有限公司,INDEX_BASIC,策略指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证智选500价值稳健策略,中证智选500价值稳健策略指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159603.SZ,天弘中证科创创业50ETF,SZ,20220608,,20220526,天弘基金管理有限公司,股票型,被动指数型,L,931643.CSI,中证科创创业50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证科创创业50,中证科创创业50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560900.SH,摩根中证创新药产业ETF,SH,20220602,,20220519,摩根基金管理(中国)有限公司,股票型,被动指数型,L,980086.CNI,中证创新药产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,中证创新药产业,中证创新药产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588100.SH,嘉实上证科创板新一代信息技术ETF,SH,20220527,,20220518,嘉实基金管理有限公司,股票型,被动指数型,L,,上证科创板新一代信息技术,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板新一代信息技术,上证科创板新一代信息技术指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
