ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,benchmark,status,invest_type,type,market,excl_tags,retrieval_date
588940.SH,富国上证科创板50成份ETF,富国基金管理有限公司,中信银行股份有限公司,股票型,20250521,,20250603,20250507,,3.1642,上证科创板50成份指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
588950.SH,景顺长城上证科创板50成份ETF,景顺长城基金管理有限公司,兴业银行股份有限公司,股票型,20250115,,20250124,20241210,,2.8773,上证科创板50成份指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
588960.SH,富国上证科创板新能源ETF,富国基金管理有限公司,招商银行股份有限公司,股票型,20250206,,20250219,20250106,,2.0858,上证科创板新能源指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
588980.SH,广发上证科创板100ETF,广发基金管理有限公司,招商银行股份有限公司,股票型,20250723,,20250801,20250430,,3.0192,上证科创板100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
588990.SH,博时上证科创板芯片ETF,博时基金管理有限公司,平安银行股份有限公司,股票型,20240808,,20240816,20240506,,2.2175,上证科创板芯片指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589000.SH,华夏上证科创板综合ETF,华夏基金管理有限公司,中国建设银行股份有限公司,股票型,20250226,,20250305,20250217,,15.3951,上证科创板综合指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589010.SH,华夏上证科创板人工智能ETF,华夏基金管理有限公司,中国建设银行股份有限公司,股票型,20250326,,20250409,20250310,,2.4179,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589020.SH,鹏华上证科创板半导体材料设备主题ETF,鹏华基金管理有限公司,中信建投证券股份有限公司,股票型,20250827,,20250904,20250818,,2.5422,上证科创板半导体材料设备主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589030.SH,易方达上证科创板芯片设计主题ETF,易方达基金管理有限公司,中国工商银行股份有限公司,股票型,20251231,,20260119,20251222,,2.9808,上证科创板芯片设计主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589050.SH,兴业上证科创板综合价格ETF,兴业基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型,20250730,,20250818,20250707,,2.1897,上证科创板综合价格指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589060.SH,东财上证科创板综合价格ETF,东财基金管理有限公司,平安银行股份有限公司,股票型,20250319,,20250327,20250303,,3.8714,上证科创板综合价格指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589070.SH,天弘上证科创板芯片设计主题ETF,天弘基金管理有限公司,华泰证券股份有限公司,股票型,20260115,,20260123,20260105,,6.0729,上证科创板芯片设计主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589080.SH,汇添富上证科创板综合ETF,汇添富基金管理股份有限公司,招商银行股份有限公司,股票型,20250226,,20250305,20250217,,14.9306,上证科创板综合指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589090.SH,鹏华上证科创板人工智能ETF,鹏华基金管理有限公司,广发证券股份有限公司,股票型,20250813,,20250827,20250801,,8.0693,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589100.SH,国泰上证科创板芯片ETF,国泰基金管理有限公司,国投证券股份有限公司,股票型,20250326,,20250407,20250310,,2.8178,上证科创板芯片指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589110.SH,国泰上证科创板人工智能ETF,国泰基金管理有限公司,东方证券股份有限公司,股票型,20250926,,20251015,20250917,,3.1241,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589120.SH,汇添富上证科创板创新药ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20250910,,20250919,20250825,,3.3062,上证科创板创新药指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589130.SH,易方达上证科创板芯片ETF,易方达基金管理有限公司,招商银行股份有限公司,股票型,20251229,,20260108,20251208,,2.7578,上证科创板芯片指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589150.SH,平安上证科创板50成份ETF,平安基金管理有限公司,中国银行股份有限公司,股票型,20251217,,20260106,20251201,,2.9744,上证科创板50成份指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589160.SH,广发上证科创板芯片ETF,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型,20260121,,20260130,20251229,,5.003,上证科创板芯片指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589170.SH,鹏华上证科创板芯片设计主题ETF,鹏华基金管理有限公司,长城证券股份有限公司,股票型,20260128,,20260206,20260119,,5.4391,上证科创板芯片设计主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589180.SH,汇添富上证科创板新材料ETF,汇添富基金管理股份有限公司,中泰证券股份有限公司,股票型,20250605,,20250616,20250519,,2.5732,上证科创板新材料指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589190.SH,华宝上证科创板芯片ETF,华宝基金管理有限公司,招商银行股份有限公司,股票型,20260119,,20260127,20251230,,3.7878,上证科创板芯片指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589200.SH,工银瑞信上证科创板200ETF,工银瑞信基金管理有限公司,中信证券股份有限公司,股票型,20250723,,20250808,20250707,,6.1651,上证科创板200指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589210.SH,广发上证科创板芯片设计主题ETF,广发基金管理有限公司,中泰证券股份有限公司,股票型,20251211,,20251223,20251128,,2.8447,上证科创板芯片设计主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589220.SH,国泰上证科创板200ETF,国泰基金管理有限公司,中国银行股份有限公司,股票型,20260116,,20260126,20260105,,8.535,上证科创板200指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589230.SH,南方上证科创板人工智能ETF,南方基金管理股份有限公司,中信建投证券股份有限公司,股票型,20260116,,20260202,20260108,,5.1355,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589250.SH,浦银上证科创板芯片设计主题ETF,浦银基金管理有限公司,东方财富证券股份有限公司,股票型,20260318,,20260401,20260302,,2.911,上证科创板芯片设计主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589260.SH,国泰上证科创板芯片设计主题ETF,国泰基金管理有限公司,中国建设银行股份有限公司,股票型,20260325,,20260402,20260310,,2.0816,上证科创板芯片设计主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589270.SH,前海开源上证科创板100ETF,前海开源基金管理有限公司,长沙银行股份有限公司,股票型,20260409,,20260428,20260316,,2.5552,上证科创板100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589280.SH,华宝上证科创板综合增强策略ETF,华宝基金管理有限公司,平安银行股份有限公司,股票型,20260508,,20260520,20260420,,2.3907,上证科创板综合指数收益率×100%,L,增强指数型,股票型,E,[],2026-09-04 10:05:42
589290.SH,汇添富上证科创板芯片设计主题ETF,汇添富基金管理股份有限公司,中信建投证券股份有限公司,股票型,20260617,,20260626,20260601,,2.3585,上证科创板芯片设计主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589300.SH,嘉实上证科创板综合ETF,嘉实基金管理有限公司,平安银行股份有限公司,股票型,20250409,,20250417,20250324,,4.4558,上证科创板综合指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589310.SH,鑫元上证科创板人工智能ETF,鑫元基金管理有限公司,中信证券股份有限公司,股票型,20260617,,20260703,20260601,,2.6549,上证科创板人工智能指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589320.SH,嘉实上证科创板200ETF,嘉实基金管理有限公司,中国银行股份有限公司,股票型,20260520,,20260528,20260511,,2.5805,上证科创板200指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589330.SH,东财上证科创板200ETF,东财基金管理有限公司,中国建设银行股份有限公司,股票型,20260521,,20260529,20260507,,2.159,上证科创板200指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589350.SH,银华上证科创板芯片设计主题ETF,银华基金管理股份有限公司,交通银行股份有限公司,股票型,20260618,,20260630,20260601,,2.0628,上证科创板芯片设计主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589360.SH,国泰上证科创板50成份ETF,国泰基金管理有限公司,中国建设银行股份有限公司,股票型,20260617,,20260626,20260529,,2.3017,上证科创板50成份指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589380.SH,富国上证科创板人工智能ETF,富国基金管理有限公司,广发证券股份有限公司,股票型,20250620,,20250701,20250603,,2.0969,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589390.SH,招商上证科创板芯片设计主题ETF,招商基金管理有限公司,中国银行股份有限公司,股票型,20260630,,20260710,20260608,,2.0781,上证科创板芯片设计主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589400.SH,富国上证科创板芯片设计主题ETF,富国基金管理有限公司,中国银河证券股份有限公司,股票型,20260630,,20260709,20260622,,3.5979,上证科创板芯片设计主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589410.SH,嘉实上证科创板人工智能ETF,嘉实基金管理有限公司,中国工商银行股份有限公司,股票型,20260708,,20260716,20260622,,3.4257,上证科创板人工智能指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589420.SH,永赢上证科创板芯片设计主题ETF,永赢基金管理有限公司,中国建设银行股份有限公司,股票型,20260630,,20260709,20260622,,2.3048,上证科创板芯片设计主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589430.SH,华宝上证科创板芯片设计主题ETF,华宝基金管理有限公司,国信证券股份有限公司,股票型,20260827,,20260904,20260810,,,上证科创板芯片设计主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589450.SH,兴业上证科创板人工智能ETF,兴业基金管理有限公司,中国农业银行股份有限公司,股票型,,,,,,,上证科创板人工智能指数收益率×100%,,,,E,[],2026-09-04 10:05:42
589460.SH,华宝上证科创板200ETF,华宝基金管理有限公司,华泰证券股份有限公司,股票型,20260813,,20260821,20260727,,2.2663,上证科创板200指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
589480.SH,嘉实上证科创板芯片设计主题ETF,嘉实基金管理有限公司,国信证券股份有限公司,股票型,,,,20260824,,,上证科创板芯片设计主题指数收益率×100%,,,股票型,E,[],2026-09-04 10:05:42
589490.SH,华夏上证科创板成长ETF,华夏基金管理有限公司,中国农业银行股份有限公司,股票型,,,,,,,上证科创板成长指数收益率×100%,,,,E,[],2026-09-04 10:05:42
589500.SH,工银瑞信上证科创板综合价格ETF,工银瑞信基金管理有限公司,中国农业银行股份有限公司,股票型,20250224,,20250303,20250217,,14.2006,上证科创板综合价格指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589510.SH,易方达上证科创板新材料ETF,易方达基金管理有限公司,兴业证券股份有限公司,股票型,,,,20260824,,,上证科创板新材料指数收益率×100%,,,股票型,E,[],2026-09-04 10:05:42
589520.SH,华宝上证科创板人工智能ETF,华宝基金管理有限公司,华泰证券股份有限公司,股票型,20250305,,20250313,20250224,,2.2955,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589550.SH,华夏上证智选科创板价值50策略ETF,华夏基金管理有限公司,国金证券股份有限公司,股票型,20250716,,20250728,20250630,,2.298,上证智选科创板价值50策略指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589560.SH,汇添富上证科创板人工智能ETF,汇添富基金管理股份有限公司,国泰海通证券股份有限公司,股票型,20250825,,20250905,20250819,,10.8936,上证科创板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589580.SH,兴银上证科创板综合价格ETF,兴银基金管理有限责任公司,招商证券股份有限公司,股票型,20250527,,20250611,20250514,,5.1835,上证科创板综合价格指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589600.SH,富国上证科创板综合价格ETF,富国基金管理有限公司,交通银行股份有限公司,股票型,20250228,,20250307,20250217,,18.6554,上证科创板综合价格指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589630.SH,国泰上证科创板综合ETF,国泰基金管理有限公司,中国国际金融股份有限公司,股票型,20250304,,20250312,20250224,,15.0363,上证科创板综合指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
589660.SH,南方上证科创板综合ETF,南方基金管理股份有限公司,招商银行股份有限公司,股票型,20250226,,20250305,20250217,,14.3353,上证科创板综合指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
